equipment_id,timestamp,value_ISO,value_DEMO,value_ACC,value_P2P,valueTEMP,efficiency_score,efficiency_normalized,vibration_severity,seal_condition_score,temp_above_threshold,iso_roll_mean_30d,iso_roll_std_30d,temp_roll_mean_30d,iso_roll_mean_7d,vibration_roll_mean_7d,health_index,rul_days,is_anomaly,operating_speed_rpm,load_percent,operating_mode
PUMP-002,2022-12-07 13:25:21,0.275390625,0.000221252,0.009887695,0.033935547,24.0,1244.6865127252513,0.9960354315600553,0.010453837855778952,0.6356279839929163,False,0.4345465711102107,0.31235148042833893,25.487034035656404,0.4345465711102107,0.10894158835505878,0.8619478625017725,900.9233479004257,False,,,
PUMP-001,2022-12-07 13:25:21,0.361328155,0.000324249,0.012878419,0.044677738,25.0,1114.3505165767156,0.891346525493376,0.013631385794097658,0.6356279839929163,False,0.3857406350324149,0.047393197627195564,25.3387358184765,0.3857406350324149,0.025707414258400053,0.8190163698544861,1825.0,False,,,
PUMP-001,2022-12-07 13:25:26,0.361328155,0.000324249,0.012878419,0.044677738,25.0,1114.3505165767156,0.891346525493376,0.013631385794097658,0.6356279839929163,False,0.3857011326375404,0.0473649569997422,25.338187702265373,0.3857011326375404,0.025687873759266875,0.8190169346670352,1825.0,False,,,
PUMP-002,2022-12-07 13:25:26,0.275390625,0.00023365,0.009887695,0.033447266,24.0,1178.6409003171398,0.9429860582646736,0.010438089309915516,0.6356279839929163,False,0.4342890372168285,0.31216391504115854,25.484627831715212,0.4342890372168285,0.10878219757990482,0.8407633615830901,900.9233479004257,False,,,
PUMP-002,2022-12-07 13:25:31,0.275390625,0.00023365,0.009887695,0.033447266,24.0,1178.6409003171398,0.9429860582646736,0.010438089309915516,0.6356279839929163,False,0.43403233542003233,0.3119766325363419,25.482229402261712,0.43403233542003233,0.10862332179917786,0.8407671072331864,900.9233479004257,False,,,
PUMP-001,2022-12-07 13:25:31,0.361328155,0.000324249,0.012878419,0.044677738,25.0,1114.3505165767156,0.891346525493376,0.013631385794097658,0.6356279839929163,False,0.3856617578756058,0.047336758141428334,25.337641357027465,0.3856617578756058,0.025668396395833643,0.8190174986442015,1825.0,False,,,
PUMP-002,2022-12-07 13:25:36,0.275390625,0.00023365,0.009887695,0.033447266,24.0,1178.6409003171398,0.9429860582646736,0.010438089309915516,0.6356279839929163,False,0.4337764616935484,0.31178963252927344,25.47983870967742,0.4337764616935484,0.10846495852096937,0.8407708472333277,900.9233479004257,False,,,
PUMP-001,2022-12-07 13:25:36,0.361328155,0.000324249,0.012878419,0.044677738,25.0,1114.3505165767156,0.891346525493376,0.013631385794097658,0.6356279839929163,False,0.3856225101290322,0.04730860100151468,25.337096774193547,0.3856225101290322,0.025648981862605037,0.8190180617869998,1825.0,False,,,
PUMP-002,2022-12-07 13:25:41,0.275390625,0.00023365,0.009887695,0.033447266,24.0,1178.6409003171398,0.9429860582646736,0.010438089309915516,0.6356279839929163,False,0.43352141203703703,0.3116029146328279,25.477455716586153,0.43352141203703703,0.10830710526942178,0.8407745815912567,900.9233479004257,False,,,
PUMP-001,2022-12-07 13:25:41,0.361328155,0.000324249,0.012939454,0.044189457,25.0,1114.3505165767156,0.891346525493376,0.01367320558309808,0.6356279839929163,False,0.385583388784219,0.04728048552881824,25.336553945249598,0.385583388784219,0.02562969719870889,0.8189349845184528,1825.0,False,,,
PUMP-002,2022-12-07 13:25:46,0.275390625,0.00023365,0.009887695,0.033447266,24.0,1178.6409003171398,0.9429860582646736,0.010438089309915516,0.6356279839929163,False,0.43326718247588425,0.3114164784574257,25.475080385852092,0.43326718247588425,0.10814975958459942,0.8407783103147648,900.9233479004257,False,,,
PUMP-001,2022-12-07 13:25:46,0.361328155,0.000324249,0.012939454,0.044189457,25.0,1114.3505165767156,0.891346525493376,0.01367320558309808,0.6356279839929163,False,0.38554439323151124,0.04725241167172141,25.336012861736336,0.38554439323151124,0.025610474543378326,0.8189355459955947,1825.0,False,,,
PUMP-002,2022-12-07 13:25:51,0.275390625,0.00023365,0.009887695,0.033447266,24.0,1178.6409003171398,0.9429860582646736,0.010438089309915516,0.6356279839929163,False,0.4330137690609952,0.31123032361108766,25.47271268057785,0.4330137690609952,0.10799291902236076,0.8407820334116916,900.9233479004257,False,,,
PUMP-001,2022-12-07 13:25:51,0.361328155,0.000324249,0.012939454,0.044189457,25.0,1114.3505165767156,0.891346525493376,0.01367320558309808,0.6356279839929163,False,0.38550552286516854,0.047224379378180796,25.335473515248797,0.38550552286516854,0.02559131359801672,0.8189361066414655,1825.0,False,,,
PUMP-002,2022-12-07 13:25:56,0.275390625,0.000232697,0.009887695,0.033691406,24.0,1183.4679498749454,0.9468632568335204,0.010445938004583091,0.6356279839929163,False,0.43276116786858976,0.3110444496994885,25.470352564102566,0.43276116786858976,0.10783659373226819,0.8423209329281272,900.9233479004257,False,,,
PUMP-001,2022-12-07 13:25:56,0.361328155,0.000324249,0.012939454,0.044189457,25.0,1114.3505165767156,0.891346525493376,0.01367320558309808,0.6356279839929163,False,0.3854667770833333,0.047196388595736105,25.334935897435898,0.3854667770833333,0.02557221406594153,0.8189366664571145,1825.0,False,,,
PUMP-002,2022-12-07 13:26:01,0.275390625,0.000232697,0.009887695,0.033691406,24.0,1183.4679498749454,0.9468632568335204,0.010445938004583091,0.6356279839929163,False,0.432509375,0.3108588563260103,25.468,0.432509375,0.10768076868310389,0.8423246447955968,900.9233479004257,False,,,
PUMP-001,2022-12-07 13:26:01,0.361328155,0.000324249,0.012939454,0.044189457,25.0,1114.3505165767156,0.891346525493376,0.01367320558309808,0.6356279839929163,False,0.38542815528799995,0.0471684392715187,25.3344,0.38542815528799995,0.025553175652368983,0.8189372254435988,1825.0,False,,,
PUMP-001,2022-12-07 13:26:06,0.361328155,0.000324249,0.012939454,0.044189457,25.0,1114.3505165767156,0.891346525493376,0.01367320558309808,0.6356279839929163,False,0.385389656884984,0.04714053135226016,25.333865814696484,0.385389656884984,0.0255341980643989,0.818937783601984,1825.0,False,,,
PUMP-002,2022-12-07 13:26:06,0.275390625,0.000232697,0.009887695,0.033691406,24.0,1183.4679498749454,0.9468632568335204,0.010445938004583091,0.6356279839929163,False,0.43225838658146964,0.31067354309179435,25.465654952076676,0.43225838658146964,0.10752544147754714,0.842328351060281,900.9233479004257,False,,,
PUMP-001,2022-12-07 13:26:11,0.36328128,0.000328064,0.012939454,0.044189457,25.0,1107.3454345937541,0.8857198805804245,0.01367320558309808,0.6356279839929163,False,0.3853543963157895,0.04711113841155601,25.333333333333332,0.3853543963157895,0.0255152810109997,0.8166877134956174,1825.0,False,,,
PUMP-002,2022-12-07 13:26:11,0.275390625,0.000232697,0.009887695,0.033691406,24.0,1183.4679498749454,0.9468632568335204,0.010445938004583091,0.6356279839929163,False,0.43200819876395535,0.3104885095957924,25.463317384370015,0.43200819876395535,0.10737060973357111,0.8423320517302011,900.9233479004257,False,,,
PUMP-001,2022-12-07 13:26:16,0.36328128,0.000328064,0.012939454,0.044189457,25.0,1107.3454345937541,0.8857198805804245,0.01367320558309808,0.6356279839929163,False,0.3853192480414013,0.04708179464279236,25.3328025477707,0.3853192480414013,0.025496424202993483,0.8166883003709927,1825.0,False,,,
PUMP-002,2022-12-07 13:26:16,0.275390625,0.000232697,0.009887695,0.033691406,24.0,1183.4679498749454,0.9468632568335204,0.010445938004583091,0.6356279839929163,False,0.43175880772292996,0.31030375543481736,25.460987261146496,0.43175880772292996,0.10721627108432115,0.8423357468134206,900.9233479004257,False,,,
PUMP-001,2022-12-07 13:26:21,0.36328128,0.000328064,0.012939454,0.044189457,25.0,1107.3454345937541,0.8857198805804245,0.01367320558309808,0.6356279839929163,False,0.3852842115262321,0.047052499940635144,25.33227344992051,0.3852842115262321,0.025477627353041342,0.8166888862650359,1825.0,False,,,
PUMP-002,2022-12-07 13:26:21,0.275390625,0.000232697,0.009887695,0.033691406,24.0,1183.4679498749454,0.9468632568335204,0.010445938004583091,0.6356279839929163,False,0.4315102096581876,0.3101192802035932,25.45866454689984,0.4315102096581876,0.10706242317799405,0.8423394363180451,900.9233479004257,False,,,
PUMP-001,2022-12-07 13:26:26,0.36328128,0.000328064,0.012939454,0.044189457,25.0,1107.3454345937541,0.8857198805804245,0.01367320558309808,0.6356279839929163,False,0.38524928623809523,0.04702325419979404,25.331746031746032,0.38524928623809523,0.02545889017562874,0.8166894711798527,1825.0,False,,,
PUMP-002,2022-12-07 13:26:26,0.279296875,0.000234604,0.00994873,0.034179688,24.0,1190.4983909123848,0.9525102707293366,0.010519493301992897,0.6356279839929163,False,0.43126860119047616,0.30993199930706866,25.456349206349206,0.43126860119047616,0.10690918043215912,0.8444548768994824,900.9233479004257,False,,,
PUMP-001,2022-12-07 13:26:31,0.36328128,0.000328064,0.012939454,0.044189457,25.0,1107.3454345937541,0.8857198805804245,0.01367320558309808,0.6356279839929163,False,0.38521447164817746,0.04699405731502642,25.33122028526149,0.38521447164817746,0.025440212387051037,0.816690055117548,1825.0,False,,,
PUMP-002,2022-12-07 13:26:31,0.279296875,0.000234604,0.00994873,0.034179688,24.0,1190.4983909123848,0.9525102707293366,0.010519493301992897,0.6356279839929163,False,0.43102775851822506,0.30974501239334995,25.454041204437402,0.43102775851822506,0.10675642340025712,0.8444586166377568,900.9233479004257,False,,,
PUMP-001,2022-12-07 13:26:36,0.36328128,0.000328064,0.012939454,0.044189457,25.0,1107.3454345937541,0.8857198805804245,0.01367320558309808,0.6356279839929163,False,0.3851797672310126,0.046964909181141073,25.330696202531644,0.3851797672310126,0.02542159370539921,0.8166906380802257,1825.0,False,,,
PUMP-002,2022-12-07 13:26:36,0.279296875,0.000234604,0.00994873,0.034179688,24.0,1190.4983909123848,0.9525102707293366,0.010519493301992897,0.6356279839929163,False,0.4307876780063291,0.3095583189488226,25.451740506329113,0.4307876780063291,0.10660414977668392,0.8444623505066473,900.9233479004257,False,,,
PUMP-001,2022-12-07 13:26:41,0.36328128,0.000329971,0.013000489,0.044677738,25.0,1100.9457772174608,0.8805795268046174,0.01374677114696711,0.6356279839929163,False,0.38514517246445495,0.04693580969300203,25.330173775671405,0.38514517246445495,0.02540315006786614,0.8144879474319275,1825.0,False,,,
PUMP-002,2022-12-07 13:26:41,0.279296875,0.000234604,0.00994873,0.034179688,24.0,1190.4983909123848,0.9525102707293366,0.010519493301992897,0.6356279839929163,False,0.430548356042654,0.3093719184587988,25.44944707740916,0.430548356042654,0.10645235727040478,0.8444660785164477,900.9233479004257,False,,,
PUMP-001,2022-12-07 13:26:46,0.36328128,0.000329971,0.013000489,0.044677738,25.0,1100.9457772174608,0.8805795268046174,0.01374677114696711,0.6356279839929163,False,0.385110686829653,0.04690675874553214,25.329652996845425,0.385110686829653,0.025384764612154945,0.8144885284508769,1825.0,False,,,
PUMP-002,2022-12-07 13:26:46,0.279296875,0.000234604,0.00994873,0.034179688,24.0,1190.4983909123848,0.9525102707293366,0.010519493301992897,0.6356279839929163,False,0.4303097890378549,0.3091858104075553,25.447160883280755,0.4303097890378549,0.10630104360483947,0.8444698006774727,900.9233479004257,False,,,
PUMP-001,2022-12-07 13:26:51,0.36328128,0.000329971,0.013000489,0.044677738,25.0,1100.9457772174608,0.8805795268046174,0.01374677114696711,0.6356279839929163,False,0.3850763098110236,0.04687775623371672,25.329133858267717,0.3850763098110236,0.02536643706339087,0.8144891085011132,1825.0,False,,,
PUMP-002,2022-12-07 13:26:51,0.279296875,0.000234604,0.00994873,0.034179688,24.0,1190.4983909123848,0.9525102707293366,0.010519493301992897,0.6356279839929163,False,0.4300719734251969,0.30899999427837066,25.444881889763778,0.4300719734251969,0.10615020651774836,0.8444735170000564,900.9233479004257,False,,,
PUMP-001,2022-12-07 13:26:56,0.36328128,0.000329971,0.013000489,0.044677738,25.0,1100.9457772174608,0.8805795268046174,0.01374677114696711,0.6356279839929163,False,0.3850420408962264,0.04684880205260705,25.32861635220126,0.3850420408962264,0.025348167148427938,0.8144896875847354,1825.0,False,,,
PUMP-002,2022-12-07 13:26:56,0.27734375,0.000238419,0.00994873,0.034667969,24.0,1163.2570673601208,0.9306294055288674,0.010535459617821598,0.6356279839929163,False,0.4298318347091195,0.3088159786176164,25.44261006289308,0.4298318347091195,0.10599986886538999,0.8356929186014265,900.9233479004257,False,,,
PUMP-001,2022-12-07 13:27:01,0.36328128,0.000329971,0.013000489,0.044677738,25.0,1100.9457772174608,0.8805795268046174,0.01374677114696711,0.6356279839929163,False,0.38500787957613813,0.04681989609732386,25.328100470957615,0.38500787957613813,0.025329954595835383,0.8144902657038411,1825.0,False,,,
PUMP-002,2022-12-07 13:27:01,0.27734375,0.000238419,0.00994873,0.034667969,24.0,1163.2570673601208,0.9306294055288674,0.010535459617821598,0.6356279839929163,False,0.4295924499607535,0.30863224616497453,25.440345368916798,0.4295924499607535,0.10585000323077844,0.8356965932504793,900.9233479004257,False,,,
PUMP-001,2022-12-07 13:27:06,0.365234405,0.000329971,0.013000489,0.044921879,26.0,1106.8648400470342,0.8853338558532234,0.013754725237823815,0.6356279839929163,False,0.384976886669279,0.046789680662978124,25.329153605015673,0.384976886669279,0.02531181160311122,0.8163766934502571,1825.0,False,,,
PUMP-002,2022-12-07 13:27:06,0.27734375,0.000238419,0.00994873,0.034667969,24.0,1163.2570673601208,0.9306294055288674,0.010535459617821598,0.6356279839929163,False,0.42935381563479624,0.3084487964499047,25.438087774294672,0.42935381563479624,0.10570060739439448,0.8357002622447807,900.9233479004257,False,,,
PUMP-001,2022-12-07 13:27:11,0.365234405,0.000324249,0.013000489,0.044921879,26.0,1126.3975481881264,0.9010229817143575,0.013754725237823815,0.6356279839929163,False,0.3849459907668232,0.04675952003648141,25.330203442879498,0.3849459907668232,0.025293725395966797,0.8226529470072408,1825.0,False,,,
PUMP-002,2022-12-07 13:27:11,0.27734375,0.000238419,0.00994873,0.034667969,24.0,1163.2570673601208,0.9306294055288674,0.010535459617821598,0.6356279839929163,False,0.4291159282081377,0.30826562900062265,25.4358372456964,0.4291159282081377,0.10555167915061268,0.8357039255937664,900.9233479004257,False,,,
PUMP-001,2022-12-07 13:27:17,0.365234405,0.000324249,0.013000489,0.044921879,26.0,1126.3975481881264,0.9010229817143575,0.013754725237823815,0.6356279839929163,False,0.3849151914140625,0.04672941407065672,25.33125,0.3849151914140625,0.0252756957082197,0.8226535491265572,1825.0,False,,,
PUMP-002,2022-12-07 13:27:17,0.27734375,0.000238419,0.00994873,0.034667969,24.0,1163.2570673601208,0.9306294055288674,0.010535459617821598,0.6356279839929163,False,0.4288787841796875,0.3080827433441383,25.43359375,0.4288787841796875,0.10540321630759268,0.8357075833068961,900.9233479004257,False,,,
PUMP-001,2022-12-07 13:27:22,0.365234405,0.000324249,0.013000489,0.044921879,26.0,1126.3975481881264,0.9010229817143575,0.013754725237823815,0.6356279839929163,False,0.38488448815912635,0.04669936261874152,25.33229329173167,0.38488448815912635,0.025257722275348567,0.8226541501555955,1825.0,False,,,
PUMP-002,2022-12-07 13:27:22,0.27734375,0.000238419,0.00994873,0.034667969,24.0,1163.2570673601208,0.9306294055288674,0.010535459617821598,0.6356279839929163,False,0.42864238007020283,0.30790013900629354,25.431357254290173,0.42864238007020283,0.10525521668717183,0.8357112353936529,900.9233479004257,False,,,
PUMP-001,2022-12-07 13:27:27,0.365234405,0.000324249,0.013000489,0.044921879,26.0,1126.3975481881264,0.9010229817143575,0.013754725237823815,0.6356279839929163,False,0.3848538805529595,0.0466693655343877,25.333333333333332,0.3848538805529595,0.025239804834480146,0.8226547500972826,1825.0,False,,,
PUMP-002,2022-12-07 13:27:27,0.27734375,0.00023365,0.00994873,0.033935547,25.0,1187.000055638538,0.949700326403165,0.010511586089396409,0.6356279839929163,False,0.42840671242211836,0.3077178155117987,25.430685358255452,0.42840671242211836,0.10510764093857716,0.843390997270112,900.9233479004257,False,,,
PUMP-001,2022-12-07 13:27:32,0.365234405,0.000324249,0.013000489,0.044921879,26.0,1126.3975481881264,0.9010229817143575,0.013754725237823815,0.6356279839929163,False,0.3848233681493001,0.046639422671661546,25.334370139968897,0.3848233681493001,0.02522194312437648,0.8226553489545372,1825.0,False,,,
PUMP-002,2022-12-07 13:27:32,0.27734375,0.00023365,0.00994873,0.033935547,25.0,1187.000055638538,0.949700326403165,0.010511586089396409,0.6356279839929163,False,0.42817177779937793,0.30753577238426977,25.430015552099533,0.42817177779937793,0.10496052421252866,0.8433946381326627,900.9233479004257,False,,,
PUMP-001,2022-12-07 13:27:37,0.365234405,0.000326157,0.013000489,0.044677738,26.0,1119.8082064520877,0.895730269045332,0.01374677114696711,0.6356279839929163,False,0.38479295050465834,0.04660953388504376,25.335403726708076,0.38479295050465834,0.025204124534349448,0.8205547698443727,1825.0,False,,,
PUMP-002,2022-12-07 13:27:37,0.27734375,0.00023365,0.00994873,0.033935547,25.0,1187.000055638538,0.949700326403165,0.010511586089396409,0.6356279839929163,False,0.4279375727872671,0.3073540091462635,25.429347826086957,0.4279375727872671,0.10481386437072257,0.8433982733974228,900.9233479004257,False,,,
PUMP-001,2022-12-07 13:27:42,0.365234405,0.000326157,0.013000489,0.044677738,26.0,1119.8082064520877,0.895730269045332,0.01374677114696711,0.6356279839929163,False,0.38476262717829457,0.046579699029429336,25.336434108527133,0.38476262717829457,0.025186361195764364,0.8205553665414849,1825.0,False,,,
PUMP-002,2022-12-07 13:27:42,0.27734375,0.00023365,0.00994873,0.033935547,25.0,1187.000055638538,0.949700326403165,0.010511586089396409,0.6356279839929163,False,0.42770409399224807,0.3071725253193131,25.428682170542636,0.42770409399224807,0.10466765928811586,0.8434019030739618,900.9233479004257,False,,,
PUMP-001,2022-12-07 13:27:47,0.365234405,0.000326157,0.013000489,0.044677738,26.0,1119.8082064520877,0.895730269045332,0.01374677114696711,0.6356279839929163,False,0.38473239773219814,0.04654991796012746,25.3374613003096,0.38473239773219814,0.025168652852035574,0.820555962162871,1825.0,False,,,
PUMP-002,2022-12-07 13:27:47,0.27734375,0.00023365,0.00994873,0.033935547,25.0,1187.000055638538,0.949700326403165,0.010511586089396409,0.6356279839929163,False,0.42747133804179566,0.3069913204239627,25.428018575851393,0.42747133804179566,0.10452190685282373,0.8434055271718688,900.9233479004257,False,,,
PUMP-001,2022-12-07 13:27:52,0.365234405,0.000326157,0.013000489,0.044677738,26.0,1119.8082064520877,0.895730269045332,0.01374677114696711,0.6356279839929163,False,0.3847022617310665,0.04652019053286142,25.338485316846985,0.3847022617310665,0.02515099924816375,0.8205565567114163,1825.0,False,,,
PUMP-002,2022-12-07 13:27:52,0.27734375,0.00023365,0.00994873,0.033935547,25.0,1187.000055638538,0.949700326403165,0.010511586089396409,0.6356279839929163,False,0.42723930158423495,0.30681039397980175,25.427357032457497,0.42723930158423495,0.1043766049660178,0.843409145700752,900.9233479004257,False,,,
PUMP-001,2022-12-07 13:27:57,0.365234405,0.000326157,0.013000489,0.044677738,26.0,1119.8082064520877,0.895730269045332,0.01374677114696711,0.6356279839929163,False,0.3846722187422839,0.04649051660376844,25.339506172839506,0.3846722187422839,0.025133400130723637,0.8205571501899982,1825.0,False,,,
PUMP-002,2022-12-07 13:27:57,0.28125,0.000240326,0.00994873,0.033935547,25.0,1170.2804928285213,0.9362707843563232,0.010511586089396409,0.6356279839929163,False,0.4270140094521605,0.30662683702910093,25.426697530864196,0.4270140094521605,0.1042317515418255,0.8380410000210293,900.9233479004257,False,,,
PUMP-001,2022-12-07 13:28:02,0.365234405,0.000326157,0.013000489,0.044677738,26.0,1119.8082064520877,0.895730269045332,0.01374677114696711,0.6356279839929163,False,0.38464226833590137,0.046460896029399526,25.340523882896765,0.38464226833590137,0.025115855247851898,0.8205577426014855,1825.0,False,,,
PUMP-002,2022-12-07 13:28:02,0.28125,0.000240326,0.00994873,0.033935547,25.0,1170.2804928285213,0.9362707843563232,0.010511586089396409,0.6356279839929163,False,0.4267894115947612,0.30644357205130734,25.42604006163328,0.4267894115947612,0.10408734450723008,0.8380446653205852,900.9233479004257,False,,,
PUMP-001,2022-12-07 13:28:07,0.365234405,0.000324249,0.013000489,0.044433597,26.0,1126.3975481881264,0.9010229817143575,0.013738855835283559,0.6356279839929163,False,0.38461241008461533,0.04643132866671927,25.341538461538462,0.38461241008461533,0.02509835217183256,0.8226912496397164,1825.0,False,,,
PUMP-002,2022-12-07 13:28:07,0.28125,0.000240326,0.00994873,0.033935547,25.0,1170.2804928285213,0.9362707843563232,0.010511586089396409,0.6356279839929163,False,0.4265655048076923,0.30626059847295034,25.425384615384615,0.4265655048076923,0.10394338180197187,0.8380483247921524,900.9233479004257,False,,,
PUMP-001,2022-12-07 13:28:12,0.365234405,0.000324249,0.013000489,0.044433597,26.0,1126.3975481881264,0.9010229817143575,0.013738855835283559,0.6356279839929163,False,0.3845826435637481,0.046401814373105636,25.342549923195083,0.3845826435637481,0.025080902868704222,0.8226918399255887,1825.0,False,,,
PUMP-002,2022-12-07 13:28:12,0.28125,0.000240326,0.00994873,0.033935547,25.0,1170.2804928285213,0.9362707843563232,0.010511586089396409,0.6356279839929163,False,0.426342285906298,0.3060779157204394,25.4247311827957,0.426342285906298,0.10379986137845024,0.8380519784472026,900.9233479004257,False,,,
PUMP-001,2022-12-07 13:28:17,0.365234405,0.000324249,0.013000489,0.044433597,26.0,1126.3975481881264,0.9010229817143575,0.013738855835283559,0.6356279839929163,False,0.384552968351227,0.04637235300634971,25.34355828220859,0.384552968351227,0.0250635070910456,0.8226924291529238,1825.0,False,,,
PUMP-002,2022-12-07 13:28:17,0.28125,0.000240326,0.00994873,0.033935547,25.0,1170.2804928285213,0.9362707843563232,0.010511586089396409,0.6356279839929163,False,0.4261197517254601,0.3058955232200892,25.424079754601227,0.4261197517254601,0.10365678120162655,0.8380556262972095,900.9233479004257,False,,,
PUMP-001,2022-12-07 13:28:22,0.365234405,0.000324249,0.013000489,0.044433597,26.0,1126.3975481881264,0.9010229817143575,0.013738855835283559,0.6356279839929163,False,0.3845233840275651,0.046342944424655474,25.34456355283308,0.3845233840275651,0.02504616459295102,0.8226930173245577,1825.0,False,,,
PUMP-002,2022-12-07 13:28:22,0.28125,0.000240326,0.00994873,0.033935547,25.0,1170.2804928285213,0.9362707843563232,0.010511586089396409,0.6356279839929163,False,0.4258978991194487,0.3057134203981439,25.42343032159265,0.4258978991194487,0.10351413924892788,0.8380592683536485,900.9233479004257,False,,,
PUMP-001,2022-12-07 13:28:27,0.365234405,0.000324249,0.013000489,0.044433597,26.0,1126.3975481881264,0.9010229817143575,0.013738855835283559,0.6356279839929163,False,0.38449389017584096,0.046313588486639495,25.345565749235472,0.38449389017584096,0.025028875130018804,0.822693604443318,1825.0,False,,,
PUMP-002,2022-12-07 13:28:27,0.279296875,0.000239372,0.00994873,0.034179688,25.0,1166.7852055160774,0.9334632882237008,0.010519493301992897,0.6356279839929163,False,0.4256737385321101,0.305533030089016,25.422782874617738,0.4256737385321101,0.10337194560069096,0.8369240632815891,900.9233479004257,False,,,
PUMP-001,2022-12-07 13:28:32,0.365234405,0.000324249,0.013000489,0.044433597,26.0,1126.3975481881264,0.9010229817143575,0.013738855835283559,0.6356279839929163,False,0.38446448638167935,0.04628428505133066,25.346564885496182,0.38446448638167935,0.025011638459339822,0.8226941905120242,1825.0,False,,,
PUMP-002,2022-12-07 13:28:32,0.279296875,0.000239372,0.00994873,0.034179688,25.0,1166.7852055160774,0.9334632882237008,0.010519493301992897,0.6356279839929163,False,0.42545026240458017,0.30535292129871994,25.422137404580152,0.42545026240458017,0.10323018613153266,0.836927665457395,900.9233479004257,False,,,
PUMP-001,2022-12-07 13:28:37,0.36328128,0.000329971,0.013000489,0.043945316,26.0,1100.9457772174608,0.8805795268046174,0.013723141849537211,0.6356279839929163,False,0.38443219490853653,0.046256334612691845,25.347560975609756,0.38443219490853653,0.024994430385239512,0.8145487955283937,1825.0,False,,,
PUMP-002,2022-12-07 13:28:37,0.279296875,0.000239372,0.00994873,0.034179688,25.0,1166.7852055160774,0.9334632882237008,0.010519493301992897,0.6356279839929163,False,0.4252274676067073,0.30517309349670546,25.421493902439025,0.4252274676067073,0.10308885885587787,0.8369312620134354,900.9233479004257,False,,,
PUMP-001,2022-12-07 13:28:42,0.36328128,0.000329971,0.013000489,0.043945316,26.0,1100.9457772174608,0.8805795268046174,0.013723141849537211,0.6356279839929163,False,0.38440000173515976,0.04622843007918134,25.34855403348554,0.38440000173515976,0.02497727469492642,0.8145493536190638,1825.0,False,,,
PUMP-002,2022-12-07 13:28:42,0.279296875,0.000239372,0.00994873,0.034179688,25.0,1166.7852055160774,0.9334632882237008,0.010519493301992897,0.6356279839929163,False,0.4250053510273973,0.3049935461521122,25.420852359208524,0.4250053510273973,0.1029479618002403,0.8369348529603272,900.9233479004257,False,,,
PUMP-001,2022-12-07 13:28:47,0.36328128,0.000329971,0.013000489,0.043945316,26.0,1100.9457772174608,0.8805795268046174,0.013723141849537211,0.6356279839929163,False,0.38436790641337387,0.0462005713494591,25.34954407294833,0.38436790641337387,0.024960171149568684,0.8145499107936582,1825.0,False,,,
PUMP-002,2022-12-07 13:28:47,0.279296875,0.000239372,0.00994873,0.034179688,25.0,1166.7852055160774,0.9334632882237008,0.010519493301992897,0.6356279839929163,False,0.4247839095744681,0.3048142787337955,25.420212765957448,0.4247839095744681,0.10280749300313051,0.8369384383086935,900.9233479004257,False,,,
PUMP-001,2022-12-07 13:28:52,0.36328128,0.000329971,0.013000489,0.043945316,26.0,1100.9457772174608,0.8805795268046174,0.013723141849537211,0.6356279839929163,False,0.3843359084977238,0.046172758322305135,25.350531107739,0.3843359084977238,0.024943119511784115,0.8145504670542013,1825.0,False,,,
PUMP-002,2022-12-07 13:28:52,0.279296875,0.000239372,0.00994873,0.034179688,25.0,1166.7852055160774,0.9334632882237008,0.010519493301992897,0.6356279839929163,False,0.4245631401745068,0.3046352907103512,25.4195751138088,0.4245631401745068,0.10266745051496488,0.8369420180691625,900.9233479004257,False,,,
PUMP-002,2022-12-07 13:28:57,0.279296875,0.000244141,0.00994873,0.034179688,25.0,1143.9935570282867,0.9151565056145137,0.010519493301992897,0.6356279839929163,False,0.42434303977272725,0.3044565815501404,25.418939393939393,0.42434303977272725,0.10252783239797554,0.8296228792086918,900.9233479004257,False,,,
PUMP-001,2022-12-07 13:28:57,0.36328128,0.000329971,0.013000489,0.043945316,26.0,1100.9457772174608,0.8805795268046174,0.013723141849537211,0.6356279839929163,False,0.3843040075454545,0.04614499089662184,25.35151515151515,0.3843040075454545,0.024926119545629195,0.814551022402715,1825.0,False,,,
PUMP-002,2022-12-07 13:29:02,0.279296875,0.000244141,0.00994873,0.034179688,25.0,1143.9935570282867,0.9151565056145137,0.010519493301992897,0.6356279839929163,False,0.42412360533282906,0.3042781507213135,25.418305597579426,0.42412360533282906,0.10238863672612078,0.8296264478252684,900.9233479004257,False,,,
PUMP-001,2022-12-07 13:29:02,0.36328128,0.000329971,0.013000489,0.043945316,26.0,1100.9457772174608,0.8805795268046174,0.013723141849537211,0.6356279839929163,False,0.38427220311649013,0.0461172689714362,25.35249621785174,0.38427220311649013,0.02490917101658821,0.8145515768412187,1825.0,False,,,
PUMP-002,2022-12-07 13:29:07,0.279296875,0.000244141,0.00994873,0.034179688,25.0,1143.9935570282867,0.9151565056145137,0.010519493301992897,0.6356279839929163,False,0.423904833836858,0.3040999976918344,25.417673716012086,0.423904833836858,0.10224986158499673,0.829630010885858,900.9233479004257,False,,,
PUMP-001,2022-12-07 13:29:07,0.369140655,0.000329971,0.012939454,0.044433597,26.0,1118.7029657061812,0.8948425139504355,0.013681115277699406,0.6356279839929163,False,0.3842493457930513,0.04608612384576406,25.35347432024169,0.3842493457930513,0.024892210207314962,0.820341447745735,1825.0,False,,,
