equipment_id,timestamp,operating_speed_rpm,load_percent,operating_mode
BEARING_003,2022-12-31 02:00:00,1715.0,92.4,Running
BEARING_003,2022-12-31 06:00:00,1728.0,66.6,Running
BEARING_003,2022-12-31 16:00:00,1696.5,40.1,Running
BEARING_003,2022-12-31 18:00:00,1723.7,82.7,Running
BEARING_003,2023-01-01 22:00:00,1700.0,76.6,Startup
BEARING_003,2023-01-02 22:00:00,1569.7,55.1,Running
BEARING_003,2023-01-03 19:00:00,1804.6,63.2,Startup
BEARING_003,2023-01-05 03:00:00,1750.1,78.2,Running
BEARING_003,2023-01-05 08:00:00,1737.1,88.8,Running
BEARING_003,2023-01-07 10:00:00,1611.2,62.1,Running
BEARING_003,2023-01-09 05:00:00,1633.8,97.5,Running
BEARING_003,2023-01-09 23:00:00,1640.0,60.0,Running
BEARING_003,2023-01-10 15:00:00,1710.5,90.8,Running
BEARING_003,2023-01-12 01:00:00,1880.3,70.8,Running
BEARING_003,2023-01-12 19:00:00,1688.4,76.9,Running
BEARING_003,2023-01-14 15:00:00,1726.5,90.3,Startup
BEARING_003,2023-01-15 14:00:00,1884.9,60.7,Running
BEARING_003,2023-01-20 03:00:00,1551.4,85.0,Running
BEARING_003,2023-01-20 06:00:00,1611.6,93.6,Running
BEARING_003,2023-01-20 14:00:00,1595.3,60.9,Idle
BEARING_003,2023-01-21 21:00:00,1862.9,70.3,Running
BEARING_003,2023-01-22 10:00:00,1777.4,41.9,Idle
BEARING_003,2023-01-27 20:00:00,1761.8,57.7,Running
BEARING_003,2023-01-27 22:00:00,1709.0,92.8,Running
BEARING_003,2023-01-28 14:00:00,1998.0,95.5,Running
BEARING_003,2023-01-28 18:00:00,1841.8,90.2,Running
BEARING_003,2023-01-30 02:00:00,1863.3,90.7,Running
BEARING_003,2023-01-30 15:00:00,1800.5,56.4,Running
BEARING_003,2023-01-31 03:00:00,1815.9,52.1,Running
BEARING_003,2023-01-31 07:00:00,1845.6,88.6,Startup
BEARING_003,2023-02-02 20:00:00,1730.5,56.4,Running
BEARING_003,2023-02-03 13:00:00,1794.0,77.4,Running
BEARING_003,2023-02-03 15:00:00,1796.9,93.3,Running
BEARING_003,2023-02-05 05:00:00,1839.0,88.7,Running
BEARING_003,2023-02-05 09:00:00,1679.9,97.3,Running
BEARING_003,2023-02-11 21:00:00,1789.1,57.3,Running
BEARING_003,2023-02-12 16:00:00,1627.3,65.7,Startup
BEARING_003,2023-02-14 03:00:00,1757.6,80.3,Running
BEARING_003,2023-02-14 18:00:00,1741.9,56.3,Running
BEARING_003,2023-02-15 10:00:00,1568.3,49.0,Running
BEARING_003,2023-02-15 11:00:00,1610.3,96.8,Idle
BEARING_003,2023-02-16 16:00:00,1734.0,65.4,Running
BEARING_003,2023-02-17 11:00:00,1774.8,71.1,Running
BEARING_003,2023-02-18 17:00:00,1914.0,67.8,Startup
BEARING_003,2023-02-18 22:00:00,1676.1,88.6,Running
BEARING_003,2023-02-19 14:00:00,1846.0,55.2,Startup
BEARING_003,2023-02-20 08:00:00,1743.5,50.8,Running
BEARING_003,2023-02-23 06:00:00,1686.5,98.7,Running
BEARING_003,2023-02-28 06:00:00,1663.2,43.2,Running
BEARING_003,2023-03-07 15:00:00,1579.8,90.1,Idle
BEARING_003,2023-03-08 12:00:00,1863.1,56.8,Running
BEARING_003,2023-03-08 14:00:00,1656.6,72.7,Running
BEARING_003,2023-03-10 03:00:00,1746.2,46.3,Idle
BEARING_003,2023-03-11 08:00:00,1770.1,86.2,Running
BEARING_003,2023-03-12 18:00:00,1638.2,76.5,Running
BEARING_003,2023-03-14 09:00:00,1816.6,48.3,Running
BEARING_003,2023-03-14 11:00:00,1773.8,77.7,Idle
BEARING_003,2023-03-19 12:00:00,1740.3,78.7,Running
BEARING_003,2023-03-21 01:00:00,1917.3,77.0,Running
BEARING_003,2023-03-21 03:00:00,1775.9,61.6,Running
BEARING_003,2023-03-23 02:00:00,1822.8,60.6,Running
BEARING_003,2023-03-23 21:00:00,1726.4,66.9,Running
BEARING_003,2023-03-24 22:00:00,1683.1,51.9,Running
BEARING_003,2023-03-27 08:00:00,1733.9,52.1,Idle
BEARING_003,2023-03-27 14:00:00,1772.1,42.2,Running
BEARING_003,2023-03-27 19:00:00,1750.8,59.8,Startup
BEARING_003,2023-03-30 12:00:00,1714.5,95.6,Startup
BEARING_003,2023-04-01 10:00:00,1821.6,65.7,Running
BEARING_003,2023-04-02 07:00:00,1954.4,54.8,Running
BEARING_003,2023-04-02 15:00:00,1675.9,79.0,Running
BEARING_003,2023-04-04 12:00:00,1698.8,86.6,Running
BEARING_003,2023-04-06 18:00:00,1859.1,43.4,Running
BEARING_003,2023-04-12 00:00:00,1817.3,55.8,Idle
BEARING_003,2023-04-14 04:00:00,1888.4,49.4,Running
BEARING_003,2023-04-14 11:00:00,1835.6,91.4,Running
BEARING_003,2023-04-15 04:00:00,1610.4,99.1,Running
BEARING_003,2023-04-15 23:00:00,1932.3,56.2,Running
BEARING_003,2023-04-16 07:00:00,1604.2,65.5,Idle
BEARING_003,2023-04-17 11:00:00,1687.4,75.3,Running
BEARING_003,2023-04-17 12:00:00,1877.5,55.4,Running
BEARING_003,2023-04-18 00:00:00,1777.6,66.4,Running
BEARING_003,2023-04-22 00:00:00,1750.5,73.2,Running
BEARING_003,2023-04-22 03:00:00,1798.4,72.2,Running
BEARING_003,2023-04-22 04:00:00,1880.6,89.7,Running
BEARING_003,2023-04-23 01:00:00,1659.6,60.6,Running
BEARING_003,2023-04-24 06:00:00,1721.3,42.6,Running
BEARING_003,2023-04-24 16:00:00,1886.1,52.9,Running
BEARING_003,2023-04-26 13:00:00,1831.6,93.4,Running
BEARING_003,2023-04-28 11:00:00,1864.0,70.4,Running
BEARING_003,2023-04-30 11:00:00,1738.2,42.1,Running
BEARING_003,2023-05-01 01:00:00,1654.6,62.0,Running
BEARING_003,2023-05-02 11:00:00,1873.6,68.2,Running
BEARING_003,2023-05-03 05:00:00,1712.7,59.2,Running
BEARING_003,2023-05-03 19:00:00,1771.0,42.1,Running
BEARING_003,2023-05-03 21:00:00,1722.3,93.3,Running
BEARING_003,2023-05-05 14:00:00,1567.6,62.5,Running
BEARING_003,2023-05-06 12:00:00,1620.2,64.9,Running
BEARING_003,2023-05-07 12:00:00,1620.6,63.6,Running
BEARING_003,2023-05-08 20:00:00,1751.6,83.7,Running
BEARING_003,2023-05-09 14:00:00,1844.9,57.9,Running
BEARING_003,2023-05-09 23:00:00,1834.6,44.6,Running
BEARING_003,2023-05-10 11:00:00,1634.4,73.2,Startup
BEARING_003,2023-05-11 11:00:00,1908.7,59.9,Running
BEARING_003,2023-05-11 16:00:00,1859.0,66.4,Running
BEARING_003,2023-05-13 03:00:00,1839.6,54.7,Running
BEARING_003,2023-05-14 23:00:00,1764.6,55.3,Running
BEARING_003,2023-05-15 15:00:00,1854.8,50.7,Running
BEARING_003,2023-05-15 16:00:00,1675.7,95.9,Running
BEARING_003,2023-05-17 23:00:00,1790.5,60.1,Running
BEARING_003,2023-05-18 07:00:00,1804.0,86.9,Running
BEARING_003,2023-05-19 06:00:00,1741.0,65.2,Running
BEARING_003,2023-05-21 04:00:00,1649.5,89.7,Idle
BEARING_003,2023-05-22 04:00:00,1867.7,40.4,Running
BEARING_003,2023-05-22 07:00:00,1717.2,78.4,Running
BEARING_003,2023-05-22 19:00:00,1685.6,62.4,Running
BEARING_003,2023-05-24 14:00:00,1683.8,41.1,Running
BEARING_003,2023-05-30 02:00:00,1672.5,95.9,Running
BEARING_003,2023-05-31 23:00:00,1795.3,91.4,Running
BEARING_003,2023-06-01 10:00:00,1583.3,70.8,Running
BEARING_003,2023-06-02 21:00:00,1631.5,63.4,Running
BEARING_003,2023-06-04 05:00:00,1728.4,72.1,Running
BEARING_003,2023-06-05 02:00:00,1795.7,94.9,Running
BEARING_003,2023-06-09 18:00:00,1697.8,99.6,Idle
BEARING_003,2023-06-10 00:00:00,1784.5,88.0,Running
BEARING_003,2023-06-13 14:00:00,1872.8,59.8,Running
BEARING_003,2023-06-13 17:00:00,1671.3,56.4,Running
BEARING_003,2023-06-16 03:00:00,1913.1,61.0,Running
BEARING_003,2023-06-16 15:00:00,1479.0,65.7,Idle
BEARING_003,2023-06-16 18:00:00,1715.8,65.0,Running
BEARING_003,2023-06-16 23:00:00,1668.3,78.4,Running
BEARING_003,2023-06-18 17:00:00,1681.0,92.0,Running
BEARING_003,2023-06-25 06:00:00,1601.1,60.2,Idle
BEARING_003,2023-06-28 04:00:00,1837.4,85.4,Idle
BEARING_003,2023-06-28 11:00:00,1671.9,62.3,Running
BEARING_003,2023-06-30 22:00:00,1747.8,83.7,Running
BEARING_003,2023-07-04 12:00:00,1735.4,68.7,Running
BEARING_003,2023-07-05 18:00:00,1645.0,46.6,Running
BEARING_003,2023-07-07 02:00:00,1619.8,56.0,Running
BEARING_003,2023-07-08 12:00:00,1767.3,85.1,Idle
BEARING_003,2023-07-08 20:00:00,1655.0,91.8,Running
BEARING_003,2023-07-08 21:00:00,1708.6,99.5,Running
BEARING_003,2023-07-09 17:00:00,1511.4,65.8,Running
BEARING_003,2023-07-13 05:00:00,1768.1,83.9,Running
BEARING_003,2023-07-13 09:00:00,1730.2,94.1,Running
BEARING_003,2023-07-14 06:00:00,1732.2,68.8,Running
BEARING_003,2023-07-16 08:00:00,1737.8,77.6,Running
BEARING_003,2023-07-17 00:00:00,1798.9,44.5,Idle
BEARING_003,2023-07-18 03:00:00,1727.6,46.2,Running
BEARING_003,2023-07-19 16:00:00,1870.2,64.3,Running
BEARING_003,2023-07-19 23:00:00,1771.7,75.9,Running
BEARING_003,2023-07-20 16:00:00,1647.6,58.3,Running
BEARING_003,2023-07-23 13:00:00,1662.6,40.4,Running
BEARING_003,2023-07-23 18:00:00,1696.0,49.6,Running
BEARING_003,2023-07-24 07:00:00,1796.1,55.5,Running
BEARING_003,2023-07-24 14:00:00,1836.0,73.6,Idle
BEARING_003,2023-07-29 19:00:00,1670.2,79.7,Running
BEARING_003,2023-08-03 12:00:00,1821.2,80.0,Running
BEARING_003,2023-08-06 15:00:00,1773.2,50.3,Running
BEARING_003,2023-08-08 21:00:00,1728.4,99.4,Running
BEARING_003,2023-08-11 10:00:00,1564.5,89.3,Running
BEARING_003,2023-08-13 03:00:00,1733.4,75.3,Running
BEARING_003,2023-08-13 21:00:00,1897.2,41.3,Running
BEARING_003,2023-08-16 21:00:00,1741.7,99.9,Running
BEARING_003,2023-08-17 23:00:00,1836.3,63.8,Running
BEARING_003,2023-08-18 16:00:00,1643.5,87.9,Idle
BEARING_003,2023-08-23 14:00:00,1824.6,88.7,Running
BEARING_003,2023-08-24 22:00:00,1676.4,60.3,Running
BEARING_003,2023-08-28 15:00:00,1759.1,79.4,Running
BEARING_003,2023-08-28 18:00:00,1872.4,75.6,Running
BEARING_003,2023-09-02 03:00:00,1812.8,71.7,Running
BEARING_003,2023-09-06 21:00:00,1894.6,61.6,Running
BEARING_003,2023-09-08 08:00:00,1786.8,40.1,Running
BEARING_003,2023-09-09 01:00:00,1820.9,96.9,Startup
BEARING_003,2023-09-19 11:00:00,1667.5,93.7,Running
BEARING_003,2023-09-23 17:00:00,1831.1,96.9,Running
BEARING_003,2023-09-25 02:00:00,1810.6,99.1,Running
BEARING_003,2023-09-27 03:00:00,1769.4,98.9,Running
BEARING_003,2023-09-28 23:00:00,1835.1,43.4,Running
BEARING_003,2023-09-29 21:00:00,1764.7,49.7,Running
BEARING_003,2023-09-30 15:00:00,1707.9,54.0,Startup
BEARING_003,2023-10-01 06:00:00,1795.8,46.8,Running
BEARING_003,2023-10-04 02:00:00,1738.1,41.5,Running
BEARING_003,2023-10-05 18:00:00,1797.7,61.3,Running
BEARING_003,2023-10-06 16:00:00,1678.0,64.3,Running
BEARING_003,2023-10-07 04:00:00,1847.7,62.8,Running
BEARING_003,2023-10-07 12:00:00,1706.8,54.7,Running
BEARING_003,2023-10-08 05:00:00,1834.3,52.5,Idle
BEARING_003,2023-10-10 07:00:00,1698.6,49.7,Running
BEARING_003,2023-10-11 05:00:00,1900.7,51.6,Running
BEARING_003,2023-10-12 15:00:00,1740.4,58.8,Startup
BEARING_003,2023-10-13 16:00:00,1636.3,45.5,Running
BEARING_003,2023-10-14 10:00:00,1880.9,50.7,Startup
BEARING_003,2023-10-15 14:00:00,1717.6,62.7,Running
BEARING_003,2023-10-15 18:00:00,1783.2,42.6,Idle
BEARING_003,2023-10-16 02:00:00,1636.4,94.0,Running
BEARING_003,2023-10-16 12:00:00,1747.8,52.4,Running
BEARING_003,2023-10-18 13:00:00,1947.6,52.1,Running
BEARING_003,2023-10-22 00:00:00,1679.8,40.9,Running
BEARING_003,2023-10-22 23:00:00,1773.2,47.2,Running
BEARING_003,2023-10-24 01:00:00,1856.2,55.4,Running
BEARING_003,2023-10-25 15:00:00,1772.4,46.6,Running
BEARING_003,2023-10-26 08:00:00,1615.7,93.4,Running
BEARING_003,2023-10-28 15:00:00,1774.6,55.6,Running
BEARING_003,2023-10-29 03:00:00,1589.7,79.0,Running
BEARING_003,2023-10-29 06:00:00,1751.7,54.5,Running
BEARING_003,2023-10-29 17:00:00,1607.3,66.0,Running
BEARING_003,2023-11-03 05:00:00,1670.6,58.0,Running
BEARING_003,2023-11-05 14:00:00,1741.2,89.6,Running
BEARING_003,2023-11-07 05:00:00,1702.2,53.3,Running
BEARING_003,2023-11-09 11:00:00,1593.8,44.1,Running
BEARING_003,2023-11-10 01:00:00,1702.6,71.2,Running
BEARING_003,2023-11-10 03:00:00,1561.6,84.5,Running
BEARING_003,2023-11-10 07:00:00,1923.0,81.4,Running
BEARING_003,2023-11-11 09:00:00,1743.4,46.3,Running
BEARING_003,2023-11-11 15:00:00,1682.7,40.5,Running
BEARING_003,2023-11-12 15:00:00,1770.7,73.9,Running
BEARING_003,2023-11-12 18:00:00,1633.4,54.6,Idle
BEARING_003,2023-11-15 20:00:00,1780.4,97.0,Running
BEARING_003,2023-11-16 00:00:00,1719.5,51.6,Running
BEARING_003,2023-11-17 09:00:00,1690.1,73.4,Running
BEARING_003,2023-11-20 08:00:00,1897.1,91.4,Idle
BEARING_003,2023-11-23 19:00:00,1814.9,65.7,Running
BEARING_003,2023-11-25 00:00:00,1649.4,52.4,Idle
BEARING_003,2023-11-25 04:00:00,1608.9,84.9,Running
BEARING_003,2023-11-26 13:00:00,1868.7,99.6,Running
BEARING_003,2023-11-27 06:00:00,1651.1,89.1,Idle
BEARING_003,2023-11-28 17:00:00,1902.1,98.7,Startup
BEARING_003,2023-11-30 01:00:00,1580.9,76.1,Running
BEARING_003,2023-12-01 17:00:00,1680.1,62.1,Running
BEARING_003,2023-12-04 18:00:00,1619.9,62.7,Startup
BEARING_003,2023-12-05 10:00:00,1942.3,61.7,Running
BEARING_003,2023-12-07 04:00:00,1760.0,79.6,Running
BEARING_003,2023-12-08 02:00:00,1776.8,40.8,Running
BEARING_003,2023-12-08 04:00:00,1691.4,84.6,Running
BEARING_003,2023-12-08 08:00:00,1761.6,83.8,Running
BEARING_003,2023-12-08 11:00:00,1770.0,66.1,Running
BEARING_003,2023-12-08 12:00:00,1778.2,83.8,Startup
BEARING_003,2023-12-08 22:00:00,1857.7,85.4,Running
BEARING_003,2023-12-09 04:00:00,1824.4,78.6,Running
BEARING_003,2023-12-10 15:00:00,1852.8,96.2,Running
BEARING_003,2023-12-10 19:00:00,1804.9,92.4,Idle
BEARING_003,2023-12-16 01:00:00,1699.5,77.5,Running
BEARING_003,2023-12-18 08:00:00,1686.9,85.4,Startup
BEARING_003,2023-12-19 02:00:00,1795.9,53.9,Running
BEARING_003,2023-12-21 23:00:00,1850.4,86.4,Running
BEARING_003,2023-12-23 02:00:00,1921.9,86.1,Running
BEARING_003,2023-12-24 12:00:00,1749.3,98.8,Running
BEARING_003,2023-12-24 15:00:00,1697.4,64.0,Startup
BEARING_003,2023-12-27 06:00:00,1571.3,45.3,Startup
BEARING_003,2023-12-28 00:00:00,1720.2,67.3,Running
BEARING_003,2023-12-28 17:00:00,1830.2,90.2,Idle
BEARING_003,2023-12-29 18:00:00,1892.7,60.7,Running
BEARING_003,2023-12-30 09:00:00,1636.2,82.5,Running
BEARING_004,2022-01-01 06:00:00,1839.9,61.6,Running
BEARING_004,2022-01-01 23:00:00,1802.0,93.4,Idle
BEARING_004,2022-01-04 00:00:00,1678.6,65.5,Running
BEARING_004,2022-01-04 21:00:00,1829.2,53.2,Running
BEARING_004,2022-01-05 18:00:00,1858.6,73.8,Running
BEARING_004,2022-01-08 18:00:00,1841.9,96.1,Running
BEARING_004,2022-01-09 00:00:00,1854.2,42.4,Running
BEARING_004,2022-01-10 05:00:00,1629.9,78.5,Running
BEARING_004,2022-01-10 15:00:00,1866.8,99.6,Running
BEARING_004,2022-01-11 07:00:00,1803.1,85.4,Idle
BEARING_004,2022-01-11 16:00:00,1592.4,58.8,Running
BEARING_004,2022-01-14 13:00:00,1516.2,77.4,Running
BEARING_004,2022-01-16 19:00:00,1748.8,41.4,Running
BEARING_004,2022-01-17 08:00:00,1653.0,40.0,Running
BEARING_004,2022-01-18 02:00:00,1789.3,70.5,Startup
BEARING_004,2022-01-18 21:00:00,1696.9,69.6,Idle
BEARING_004,2022-01-20 09:00:00,1873.3,59.3,Running
BEARING_004,2022-01-22 01:00:00,1889.8,63.5,Running
BEARING_004,2022-01-22 22:00:00,1946.1,63.0,Idle
BEARING_004,2022-01-25 10:00:00,2020.2,79.4,Running
BEARING_004,2022-01-26 05:00:00,1675.1,47.6,Running
BEARING_004,2022-01-26 22:00:00,1683.9,80.5,Running
BEARING_004,2022-01-27 16:00:00,1774.2,98.8,Running
BEARING_004,2022-01-28 21:00:00,1761.7,54.0,Startup
BEARING_004,2022-02-02 14:00:00,1585.2,99.5,Running
BEARING_004,2022-02-03 14:00:00,1605.7,83.5,Running
BEARING_004,2022-02-03 23:00:00,1743.0,54.2,Running
BEARING_004,2022-02-04 00:00:00,1856.2,95.9,Running
BEARING_004,2022-02-05 17:00:00,1697.7,76.2,Running
BEARING_004,2022-02-06 14:00:00,1790.0,80.6,Startup
BEARING_004,2022-02-07 00:00:00,1559.5,63.5,Running
BEARING_004,2022-02-07 03:00:00,1733.0,50.2,Running
BEARING_004,2022-02-08 17:00:00,1675.2,91.1,Running
BEARING_004,2022-02-09 06:00:00,1708.5,53.4,Running
BEARING_004,2022-02-12 19:00:00,1642.2,55.8,Running
BEARING_004,2022-02-15 23:00:00,1646.1,82.2,Running
BEARING_004,2022-02-16 09:00:00,1828.7,93.2,Running
BEARING_004,2022-02-16 16:00:00,1770.2,44.2,Running
BEARING_004,2022-02-16 19:00:00,1731.8,52.9,Running
BEARING_004,2022-02-17 06:00:00,1706.3,65.1,Running
BEARING_004,2022-02-18 00:00:00,1793.9,83.5,Running
BEARING_004,2022-02-20 03:00:00,1656.0,87.4,Running
BEARING_004,2022-02-20 15:00:00,1927.1,65.7,Running
BEARING_004,2022-02-24 12:00:00,1768.9,48.4,Running
BEARING_004,2022-02-27 12:00:00,1833.8,55.7,Running
BEARING_004,2022-03-01 14:00:00,1798.3,86.2,Idle
BEARING_004,2022-03-02 07:00:00,1784.9,79.3,Running
BEARING_004,2022-03-03 00:00:00,1724.0,44.4,Running
BEARING_004,2022-03-09 10:00:00,1693.1,47.2,Running
BEARING_004,2022-03-10 12:00:00,1721.9,75.7,Startup
BEARING_004,2022-03-10 16:00:00,1743.7,44.9,Running
BEARING_004,2022-03-10 20:00:00,1778.3,94.0,Running
BEARING_004,2022-03-12 16:00:00,1731.2,53.5,Running
BEARING_004,2022-03-15 06:00:00,1832.0,81.4,Running
BEARING_004,2022-03-16 01:00:00,1740.8,92.5,Running
BEARING_004,2022-03-16 02:00:00,1854.5,85.0,Running
BEARING_004,2022-03-17 21:00:00,1660.5,77.1,Running
BEARING_004,2022-03-18 01:00:00,1858.4,96.1,Running
BEARING_004,2022-03-18 22:00:00,1675.0,77.0,Running
BEARING_004,2022-03-20 04:00:00,1725.9,72.5,Running
BEARING_004,2022-03-22 05:00:00,1726.8,91.0,Running
BEARING_004,2022-03-24 01:00:00,1732.7,69.8,Running
BEARING_004,2022-03-26 10:00:00,1723.9,88.6,Idle
BEARING_004,2022-03-31 11:00:00,1667.8,69.2,Running
BEARING_004,2022-04-01 09:00:00,1671.8,95.6,Running
BEARING_004,2022-04-02 06:00:00,1771.5,66.4,Running
BEARING_004,2022-04-03 01:00:00,1659.6,49.2,Running
BEARING_004,2022-04-04 00:00:00,1784.8,77.3,Running
BEARING_004,2022-04-05 08:00:00,1691.1,79.1,Running
BEARING_004,2022-04-08 13:00:00,1711.7,77.9,Running
BEARING_004,2022-04-08 18:00:00,1774.8,80.9,Running
BEARING_004,2022-04-09 08:00:00,1813.9,93.7,Running
BEARING_004,2022-04-13 06:00:00,1901.8,61.7,Idle
BEARING_004,2022-04-13 16:00:00,1724.8,84.7,Running
BEARING_004,2022-04-14 05:00:00,1768.2,51.6,Running
BEARING_004,2022-04-15 14:00:00,1599.9,68.3,Running
BEARING_004,2022-04-20 09:00:00,1846.7,86.6,Idle
BEARING_004,2022-04-21 16:00:00,1794.3,65.0,Running
BEARING_004,2022-04-22 11:00:00,1687.1,77.7,Running
BEARING_004,2022-04-26 14:00:00,1690.3,73.4,Running
BEARING_004,2022-04-27 20:00:00,1674.4,76.3,Running
BEARING_004,2022-05-02 15:00:00,1704.9,42.7,Running
BEARING_004,2022-05-04 04:00:00,1788.7,100.0,Idle
BEARING_004,2022-05-04 20:00:00,1633.1,46.3,Running
BEARING_004,2022-05-05 01:00:00,1833.9,54.5,Running
BEARING_004,2022-05-06 02:00:00,1617.7,99.9,Running
BEARING_004,2022-05-07 05:00:00,1803.1,92.2,Running
BEARING_004,2022-05-07 06:00:00,1635.7,84.4,Startup
BEARING_004,2022-05-07 23:00:00,1638.3,78.4,Running
BEARING_004,2022-05-08 01:00:00,1660.6,63.8,Running
BEARING_004,2022-05-09 10:00:00,1737.7,75.0,Running
BEARING_004,2022-05-10 19:00:00,1881.0,48.6,Running
BEARING_004,2022-05-11 00:00:00,1679.6,51.3,Running
BEARING_004,2022-05-13 06:00:00,1734.6,45.1,Running
BEARING_004,2022-05-13 08:00:00,1679.2,64.9,Running
BEARING_004,2022-05-14 16:00:00,1887.0,78.0,Idle
BEARING_004,2022-05-17 14:00:00,1766.9,67.9,Running
BEARING_004,2022-05-18 03:00:00,1878.7,94.3,Running
BEARING_004,2022-05-18 08:00:00,1852.8,47.1,Running
BEARING_004,2022-05-21 17:00:00,1628.0,51.7,Idle
BEARING_004,2022-05-22 07:00:00,1865.2,92.1,Running
BEARING_004,2022-05-23 02:00:00,1785.0,55.0,Running
BEARING_004,2022-05-23 15:00:00,1745.6,52.4,Running
BEARING_004,2022-05-24 22:00:00,1769.0,58.9,Running
BEARING_004,2022-05-25 16:00:00,1821.9,63.5,Running
BEARING_004,2022-05-25 18:00:00,1673.5,71.9,Running
BEARING_004,2022-05-25 20:00:00,1716.5,53.8,Running
BEARING_004,2022-05-26 03:00:00,1673.2,77.5,Running
BEARING_004,2022-05-27 16:00:00,1760.9,45.2,Running
BEARING_004,2022-05-28 11:00:00,1795.8,75.1,Running
BEARING_004,2022-05-28 18:00:00,1771.4,78.0,Idle
BEARING_004,2022-05-31 22:00:00,1796.0,40.3,Startup
BEARING_004,2022-06-02 00:00:00,1537.6,55.6,Running
BEARING_004,2022-06-05 15:00:00,1615.4,93.0,Running
BEARING_004,2022-06-06 16:00:00,1779.4,73.8,Running
BEARING_004,2022-06-07 03:00:00,1857.0,69.1,Running
BEARING_004,2022-06-08 05:00:00,1697.2,52.9,Idle
BEARING_004,2022-06-08 20:00:00,1888.5,63.4,Running
BEARING_004,2022-06-09 23:00:00,1636.6,55.1,Running
BEARING_004,2022-06-10 00:00:00,1834.8,67.8,Running
BEARING_004,2022-06-13 16:00:00,1735.8,87.4,Running
BEARING_004,2022-06-15 16:00:00,1945.4,76.4,Running
BEARING_004,2022-06-16 23:00:00,1581.7,44.4,Running
BEARING_004,2022-06-17 01:00:00,1678.4,44.3,Running
BEARING_004,2022-06-21 10:00:00,1749.7,56.9,Running
BEARING_004,2022-06-22 14:00:00,1923.4,96.9,Running
BEARING_004,2022-06-22 18:00:00,1692.5,88.2,Running
BEARING_004,2022-06-24 11:00:00,1901.9,75.9,Running
BEARING_004,2022-06-25 14:00:00,1595.0,58.1,Running
BEARING_004,2022-06-25 16:00:00,1663.7,78.0,Running
BEARING_004,2022-06-25 22:00:00,1861.3,82.6,Running
BEARING_004,2022-06-26 21:00:00,1733.5,62.0,Running
BEARING_004,2022-06-27 21:00:00,1682.3,78.2,Running
BEARING_004,2022-06-28 00:00:00,1517.9,44.0,Running
BEARING_004,2022-06-29 20:00:00,1873.1,60.1,Running
BEARING_004,2022-07-01 00:00:00,1653.8,66.3,Running
BEARING_004,2022-07-01 11:00:00,1729.5,46.7,Running
BEARING_004,2022-07-03 06:00:00,1837.1,58.2,Running
BEARING_004,2022-07-03 23:00:00,1636.8,93.8,Running
BEARING_004,2022-07-08 06:00:00,1692.8,44.4,Running
BEARING_004,2022-07-11 11:00:00,1627.9,54.4,Running
BEARING_004,2022-07-13 01:00:00,1696.0,95.8,Running
BEARING_004,2022-07-14 01:00:00,1757.5,45.0,Running
BEARING_004,2022-07-14 07:00:00,1880.9,64.2,Running
BEARING_004,2022-07-16 05:00:00,1631.8,65.8,Running
BEARING_004,2022-07-18 17:00:00,1924.0,91.8,Running
BEARING_004,2022-07-20 09:00:00,1585.4,93.9,Running
BEARING_004,2022-07-20 18:00:00,1791.4,87.3,Startup
BEARING_004,2022-07-22 18:00:00,1814.4,84.2,Running
BEARING_004,2022-07-23 13:00:00,1690.4,78.1,Running
BEARING_004,2022-07-31 13:00:00,1706.7,50.3,Running
BEARING_004,2022-08-01 07:00:00,1717.4,93.7,Running
BEARING_004,2022-08-03 21:00:00,1779.0,89.1,Running
BEARING_004,2022-08-05 08:00:00,1911.9,47.4,Running
BEARING_004,2022-08-07 12:00:00,1758.5,60.1,Running
BEARING_004,2022-08-08 10:00:00,1777.0,64.5,Running
BEARING_004,2022-08-11 02:00:00,1687.4,64.2,Running
BEARING_004,2022-08-11 23:00:00,1536.7,76.6,Running
BEARING_004,2022-08-13 10:00:00,1875.3,68.1,Running
BEARING_004,2022-08-16 02:00:00,1787.9,78.2,Running
BEARING_004,2022-08-22 04:00:00,1774.5,89.0,Running
BEARING_004,2022-08-23 02:00:00,1775.1,60.8,Running
BEARING_004,2022-08-27 02:00:00,1649.4,55.3,Running
BEARING_004,2022-08-29 06:00:00,1839.5,40.9,Running
BEARING_004,2022-08-29 12:00:00,1923.8,60.1,Running
BEARING_004,2022-08-31 20:00:00,1703.6,86.7,Running
BEARING_004,2022-08-31 22:00:00,1728.7,70.4,Running
BEARING_004,2022-09-01 05:00:00,1653.5,60.3,Running
BEARING_004,2022-09-02 03:00:00,1611.5,73.2,Running
BEARING_004,2022-09-02 14:00:00,1510.3,91.4,Running
BEARING_004,2022-09-04 23:00:00,1746.8,57.5,Running
BEARING_004,2022-09-05 00:00:00,1788.6,70.4,Running
BEARING_004,2022-09-05 06:00:00,1947.4,55.1,Idle
BEARING_004,2022-09-07 03:00:00,1829.0,57.5,Running
BEARING_004,2022-09-07 05:00:00,1741.3,88.5,Running
BEARING_004,2022-09-07 17:00:00,1778.7,46.2,Running
BEARING_004,2022-09-10 12:00:00,1846.9,45.6,Startup
BEARING_004,2022-09-11 03:00:00,1730.2,93.3,Running
BEARING_004,2022-09-12 03:00:00,1828.1,97.9,Running
BEARING_004,2022-09-14 06:00:00,1571.3,47.8,Idle
BEARING_004,2022-09-18 00:00:00,1862.1,69.1,Running
