start_sample,window_length,rms,peak,peak_to_peak,kurtosis,crest_factor,fault_type,load,source_file
96256,2048,0.291118333503788,1.476372894211577,2.7698438323353294,5.997420758246337,5.071384122179634,IR007,1,IR007_1_features
98304,2048,0.2929556774587249,1.409774491017964,2.5841804790419163,5.618059051122771,4.812244989557431,IR007,1,IR007_1_features
100352,2048,0.2897324254542123,1.5069106986027945,2.775041756487026,6.067049001258468,5.201042638687113,IR007,1,IR007_1_features
102400,2048,0.2964895345043505,1.499601117764471,2.902553333333333,5.647879686729395,5.057855145768758,IR007,1,IR007_1_features
104448,2048,0.2916343424178563,1.4102617964071855,2.5512061477045904,5.2512549894163945,4.835719225350058,IR007,1,IR007_1_features
106496,2048,0.2947634566944913,1.386871137724551,2.626413612774451,5.33576930150852,4.705030783911839,IR007,1,IR007_1_features
108544,2048,0.296840473610298,1.3555211576846309,2.661499600798403,5.467868913236286,4.566497085770175,IR007,1,IR007_1_features
110592,2048,0.2996812072155287,1.5419966866267465,2.707143872255489,5.618606969902256,5.145456737007227,IR007,1,IR007_1_features
112640,2048,0.2932403019227789,1.304029221556886,2.459917604790419,5.098980198960069,4.446964530461569,IR007,1,IR007_1_features
114688,2048,0.2957330206991804,1.426342874251497,2.7190016367265466,5.908128117962525,4.823076134259454,IR007,1,IR007_1_features
116736,2048,0.2924497952558202,1.5361490219560878,2.7817015968063874,5.59167978031514,5.252693101074289,IR007,1,IR007_1_features
118784,2048,0.2945925671175492,1.4900174451097803,2.6309617964071856,5.749650429173348,5.057892192202431,IR007,1,IR007_1_features
120832,1159,0.2944968241902235,1.455093892215569,2.60107373253493,5.590292218460908,4.940949350512328,IR007,1,IR007_1_features
0,2048,0.3007847405112889,1.3225468263473052,2.5539675449101797,5.582860445003171,4.396987773032559,IR007,2,IR007_2_features
2048,2048,0.3016435485500729,1.4511954491017964,2.65727628742515,5.4627305420994485,4.810961335233352,IR007,2,IR007_2_features
4096,2048,0.3005671913754037,1.5281897005988023,2.748402395209581,5.683939895788421,5.084352998079,IR007,2,IR007_2_features
6144,2048,0.2979716050163568,1.4113988423153694,2.6509413173652696,5.484547407466948,4.736689062144547,IR007,2,IR007_2_features
8192,2048,0.2934722621937592,1.2236238323353297,2.3864969261477045,5.3230091653716505,4.169470133853015,IR007,2,IR007_2_features
10240,2048,0.2964161122327897,1.4526573652694612,2.6174796806387226,5.587850281051722,4.900736853750107,IR007,2,IR007_2_features
12288,2048,0.2961508919309943,1.5376109381237524,2.8346554491017963,5.832826978689132,5.191984829398511,IR007,2,IR007_2_features
14336,2048,0.2955469977547056,1.3551962874251495,2.691225229540918,5.867756552496205,4.585383366151913,IR007,2,IR007_2_features
16384,2048,0.2980734190788399,1.4001908183632734,2.6489920958083832,5.68315048306993,4.69746957875579,IR007,2,IR007_2_features
18432,2048,0.2956137412566125,1.5244536926147705,2.74499125748503,5.273795877134878,5.156910792202606,IR007,2,IR007_2_features
20480,2048,0.2913561417190292,1.3712773652694612,2.569074011976048,5.438244138903977,4.706533238579034,IR007,2,IR007_2_features
22528,2048,0.2938477402852693,1.2741411576846309,2.473074850299401,5.2596961772396496,4.336059063933416,IR007,2,IR007_2_features
24576,2048,0.3020433317950668,1.4653273053892215,2.6109822754491017,5.390381466587391,4.8513810805748205,IR007,2,IR007_2_features
26624,2048,0.3065381644583372,1.5275399600798405,2.91717249500998,5.672430784746848,4.983196669080567,IR007,2,IR007_2_features
28672,2048,0.3081400647796012,1.6396201996007984,2.8802997205588823,5.958582488655665,5.321022440779405,IR007,2,IR007_2_features
30720,2048,0.2969921974895144,1.5142202794411177,2.7524632734530936,5.475134101554328,5.098518722834394,IR007,2,IR007_2_features
32768,2048,0.2960774754937123,1.4468097005988023,2.6728700598802395,5.5646930308665095,4.886591586142598,IR007,2,IR007_2_features
34816,2048,0.2922287247827185,1.3776123353293417,2.570860798403194,5.356499133812049,4.71415784450665,IR007,2,IR007_2_features
36864,2048,0.2992005856803945,1.502687385229541,2.6861897405189623,5.393201537486142,5.022341055273491,IR007,2,IR007_2_features
38912,2048,0.2949353365569804,1.2549738123752494,2.43831373253493,5.677091743461166,4.2550812222818815,IR007,2,IR007_2_features
40960,2048,0.2964735483358042,1.5889404391217563,2.781051856287425,5.684826688335258,5.359467810992248,IR007,2,IR007_2_features
43008,2048,0.2985276282414786,1.5852044311377245,2.883710858283433,5.9968981087769215,5.310076124177508,IR007,2,IR007_2_features
45056,2048,0.2957189388112637,1.3841097405189622,2.6244643912175647,5.424283877074387,4.680490691864887,IR007,2,IR007_2_features
47104,2048,0.2971774271618253,1.231908023952096,2.400141477045908,5.532529953562053,4.145362034099333,IR007,2,IR007_2_features
49152,2048,0.2976025314631779,1.2872984031936128,2.517582075848304,5.4923283126842914,4.325562678718556,IR007,2,IR007_2_features
51200,2048,0.3054793696523062,1.4983016367265467,2.821335768463074,5.543476622199064,4.904755559850065,IR007,2,IR007_2_features
53248,2048,0.3032110198963716,1.5626259481037923,2.848949740518962,5.71577055235786,5.153592203319976,IR007,2,IR007_2_features
55296,2048,0.3102006416952527,1.5216922954091816,2.805092255489022,5.706125976842737,4.905509824506479,IR007,2,IR007_2_features
57344,2048,0.3017936621722505,1.4057136127744512,2.752950578842316,5.833484874505504,4.657863265423625,IR007,2,IR007_2_features
59392,2048,0.3073429044183202,1.3712773652694612,2.640058163672655,5.382948678293939,4.461717988447759,IR007,2,IR007_2_features
61440,2048,0.2965476993330793,1.31458750499002,2.5801196007984037,5.308218431905559,4.432971518383138,IR007,2,IR007_2_features
63488,2048,0.2977849902365709,1.4742612375249502,2.7394684630738526,5.517307710530648,4.950757378163332,IR007,2,IR007_2_features
65536,2048,0.3015758390365168,1.413510499001996,2.6290125748502997,5.506181548180416,4.687081377318664,IR007,2,IR007_2_features
67584,2048,0.2938754818268185,1.425693133732535,2.675469021956088,5.516172108005042,4.851351071770757,IR007,2,IR007_2_features
69632,2048,0.2991028329402707,1.4136729341317364,2.643631736526946,5.579343993181711,4.726377614782784,IR007,2,IR007_2_features
71680,2048,0.3018746307388057,1.4268301796407186,2.713316407185629,5.479744690286382,4.726565382933897,IR007,2,IR007_2_features
73728,2048,0.2983546316007903,1.3548714171656688,2.661662035928144,5.532274340492714,4.541144241306756,IR007,2,IR007_2_features
75776,2048,0.30472305938443,1.365267265469062,2.676606067864271,5.544753786220761,4.480354287012454,IR007,2,IR007_2_features
77824,2048,0.3006241211352975,1.473936367265469,2.7610723353293416,5.822156229382966,4.902921168448799,IR007,2,IR007_2_features
79872,2048,0.2991199860751538,1.4687384431137724,2.670595968063872,5.742737256302876,4.910198286582703,IR007,2,IR007_2_features
81920,2048,0.2963232410437075,1.362830738522954,2.5367494211576846,5.237374508367626,4.599135503911886,IR007,2,IR007_2_features
83968,2048,0.2968590155225005,1.335866506986028,2.5754089820359285,5.424315081966757,4.500003156819321,IR007,2,IR007_2_features
86016,2048,0.3028030238970877,1.3405771257485029,2.621053253493014,5.62276101512621,4.42722502731575,IR007,2,IR007_2_features
88064,2048,0.2987154032424433,1.3431760878243515,2.5432468263473056,5.530173038670294,4.4965076231094345,IR007,2,IR007_2_features
90112,2048,0.2939092229034868,1.413510499001996,2.701458642714571,5.780160490600592,4.809343800216,IR007,2,IR007_2_features
92160,2048,0.3003400439837582,1.5075604391217563,2.7224127744510978,5.592733489477421,5.019511947591853,IR007,2,IR007_2_features
94208,2048,0.3036000045632717,1.2869735329341316,2.46657744510978,5.298666843977223,4.239043193629733,IR007,2,IR007_2_features
96256,2048,0.3042638971940509,1.4750734131736527,2.8099653093812376,5.894645993087788,4.8480067032995535,IR007,2,IR007_2_features
98304,2048,0.3024813551803375,1.4286169660678645,2.667997005988024,5.759068966040078,4.7229918194839104,IR007,2,IR007_2_features
100352,2048,0.3022492242036551,1.3248209181636728,2.5923022355289422,5.317324998571257,4.383207009545961,IR007,2,IR007_2_features
102400,2048,0.3034385524552992,1.3433385229540915,2.628037964071856,5.724860092833486,4.427052897794051,IR007,2,IR007_2_features
104448,2048,0.2993770954680556,1.3417141716566865,2.570373493013972,5.819763106745907,4.4816861141448605,IR007,2,IR007_2_features
106496,2048,0.3034241046200125,1.4931037125748503,2.777315848303393,5.954531386710762,4.92084738765165,IR007,2,IR007_2_features
108544,2048,0.301106822894861,1.3633180439121757,2.598312335329341,5.243285467577929,4.527688980278219,IR007,2,IR007_2_features
110592,2048,0.3027619675852191,1.3288817964071855,2.4371766866267466,5.131831772368704,4.389196592299041,IR007,2,IR007_2_features
112640,2048,0.2969502561445739,1.325308223552894,2.543246826347305,5.310293869638687,4.463064759584476,IR007,2,IR007_2_features
114688,2048,0.3020653611057992,1.504961477045908,2.736707065868264,5.908750360987204,4.982237855845408,IR007,2,IR007_2_features
116736,2048,0.2961127825088551,1.3124758483033931,2.5003639520958085,5.19490367943988,4.43235120476338,IR007,2,IR007_2_features
118784,2048,0.2979102754308711,1.4255306986027942,2.832381357285429,5.95975253777295,4.785100804382284,IR007,2,IR007_2_features
120832,1304,0.2996653024762227,1.3426887824351297,2.49760255489022,5.348099383627882,4.480628125230436,IR007,2,IR007_2_features
0,2048,0.3235678808402361,1.5354992814371258,3.0370496207584834,5.2489978755634015,4.74552442425688,IR007,3,IR007_3_features
2048,2048,0.3213043113290258,1.41789624750499,2.7626966866267466,5.3470546689095055,4.412938754651837,IR007,3,IR007_3_features
4096,2048,0.3117996989505961,1.396292375249501,2.699346986027944,5.114085182685622,4.478171017946562,IR007,3,IR007_3_features
6144,2048,0.3067699348704162,1.3222219560878246,2.5820688223552897,5.166443690966462,4.310141920009335,IR007,3,IR007_3_features
8192,2048,0.3074299881180715,1.2991561676646708,2.565662874251497,5.100137699580925,4.225860253949889,IR007,3,IR007_3_features
10240,2048,0.304810637692483,1.331155888223553,2.56972375249501,5.232986889555901,4.36715692830301,IR007,3,IR007_3_features
12288,2048,0.3021369670304092,1.3303437125748503,2.5266784431137728,5.337723589824567,4.403114672282229,IR007,3,IR007_3_features
14336,2048,0.3048790904205897,1.3694905788423155,2.695448542914172,5.246014777679235,4.491913751607469,IR007,3,IR007_3_features
16384,2048,0.3071445665724873,1.3054911377245508,2.601723473053892,5.493947238548032,4.250412606313188,IR007,3,IR007_3_features
18432,2048,0.3052880902220371,1.398891337325349,2.6147182834331337,5.223343990271074,4.582200819898832,IR007,3,IR007_3_features
20480,2048,0.3102836670442057,1.3551962874251495,2.65126618762475,5.338524646400392,4.367604329066115,IR007,3,IR007_3_features
22528,2048,0.302446926908813,1.2665067065868263,2.5229424351297407,4.887059030463492,4.18753372542776,IR007,3,IR007_3_features
24576,2048,0.3122606020241283,1.35211001996008,2.659063073852296,5.208602800947661,4.330069215236037,IR007,3,IR007_3_features
26624,2048,0.3162009252377206,1.483032734530938,2.823934730538922,5.308464894937886,4.690159377020482,IR007,3,IR007_3_features
28672,2048,0.3170691464011625,1.4320281037924152,2.7548998003992016,5.177065231468388,4.516453650700112,IR007,3,IR007_3_features
30720,2048,0.318631817601961,1.345612614770459,2.663936127744511,5.268715723361012,4.223095561809815,IR007,3,IR007_3_features
32768,2048,0.3142383239744551,1.477672375249501,2.831081876247505,5.329997897760019,4.702393891856808,IR007,3,IR007_3_features
34816,2048,0.3165952605074703,1.4221195608782435,2.688463832335329,5.277098497555553,4.491916772835567,IR007,3,IR007_3_features
36864,2048,0.3182501390225752,1.4578552894211578,2.6881389620758487,5.034385161828852,4.580847297958802,IR007,3,IR007_3_features
38912,2048,0.3189247334885064,1.3832975648702597,2.650129141716567,5.239237072496754,4.337379386461961,IR007,3,IR007_3_features
40960,2048,0.3073396607818074,1.4541192814371258,2.762209381237525,5.18362750667743,4.731310230945856,IR007,3,IR007_3_features
43008,2048,0.3127400588342462,1.3210849101796407,2.5823936926147706,5.2334429211137365,4.224226711153744,IR007,3,IR007_3_features
45056,2048,0.3107082178681599,1.507073133732535,2.89816758483034,5.4357882220551925,4.850445038332291,IR007,3,IR007_3_features
47104,2048,0.308039560624663,1.2361313373253493,2.458293253493014,5.12226757356448,4.012898001849592,IR007,3,IR007_3_features
49152,2048,0.3153876133821223,1.314912375249501,2.5830434331337324,5.001156220475445,4.16919472881197,IR007,3,IR007_3_features
51200,2048,0.3084699316792991,1.4960275449101796,2.7919350099800395,5.406978261237987,4.849832645797956,IR007,3,IR007_3_features
53248,2048,0.312915938296025,1.2536743313373255,2.4604049101796406,5.185027524154429,4.006425297989511,IR007,3,IR007_3_features
55296,2048,0.307047846588729,1.329369101796407,2.6332358882235534,5.363195251173924,4.329517749631649,IR007,3,IR007_3_features
57344,2048,0.317239676553133,1.2913592814371258,2.545520918163673,5.028722717537111,4.0706108878432525,IR007,3,IR007_3_features
59392,2048,0.3170655946541775,1.5091847904191618,2.9072639520958083,5.551576080911257,4.759850377523507,IR007,3,IR007_3_features
61440,2048,0.3164664793391438,1.4146475449101796,2.731671576846307,5.249476012178311,4.470133923377367,IR007,3,IR007_3_features
63488,2048,0.3173146470258529,1.4045765668662673,2.784138123752495,5.357764263765457,4.4264473135001685,IR007,3,IR007_3_features
65536,2048,0.3161459490880483,1.5075604391217563,2.8302697005988025,5.257111854305664,4.768558456831989,IR007,3,IR007_3_features
67584,2048,0.3096128966372937,1.3464247904191615,2.622352734530938,5.31329064496497,4.348736131596375,IR007,3,IR007_3_features
69632,2048,0.3054903104448057,1.431703233532934,2.612769061876248,5.269194551077765,4.686574940604932,IR007,3,IR007_3_features
71680,2048,0.3119255160910019,1.328069620758483,2.646555568862276,5.414007050843969,4.257649830630627,IR007,3,IR007_3_features
73728,2048,0.3112788021259459,1.3758255489021958,2.606271656686627,5.308029027543775,4.419914043299055,IR007,3,IR007_3_features
75776,2048,0.3099339751566089,1.4848195209580837,2.808990698602794,5.366508595370496,4.79076074251949,IR007,3,IR007_3_features
77824,2048,0.3186188088232528,1.3893076646706586,2.6662102195608783,5.290352949219641,4.360406938301587,IR007,3,IR007_3_features
79872,2048,0.3088391855626037,1.343988263473054,2.611794451097804,5.320142734622474,4.351741379645191,IR007,3,IR007_3_features
81920,2048,0.3172337919811192,1.4258555688622754,2.6991845508982037,5.417155795204852,4.494652224636408,IR007,3,IR007_3_features
83968,2048,0.3126806722733085,1.313937764471058,2.5775206387225547,5.269082328396989,4.202171355568683,IR007,3,IR007_3_features
86016,2048,0.3191669968919506,1.4201703393213572,2.7664326946107782,5.342932820711415,4.449615258302179,IR007,3,IR007_3_features
88064,2048,0.3215681088503616,1.4320281037924152,2.7576611976047904,5.37128216103044,4.453265309509723,IR007,3,IR007_3_features
90112,2048,0.3256323246076795,1.50544878243513,2.999689540918164,5.431711227297754,4.623155223438784,IR007,3,IR007_3_features
92160,2048,0.3282377924331918,1.4005156886227546,2.733783233532934,5.338530025905836,4.266771593351924,IR007,3,IR007_3_features
94208,2048,0.3228028535558988,1.517468982035928,3.024054810379241,5.54342054747034,4.700915637254277,IR007,3,IR007_3_features
96256,2048,0.3171550767966727,1.353734371257485,2.702108383233533,5.28445481744302,4.268367339177396,IR007,3,IR007_3_features
98304,2048,0.3009238279517924,1.4177338123752496,2.7591231137724552,5.610597257584483,4.711271360663594,IR007,3,IR007_3_features
100352,2048,0.3143266237779261,1.2819380439121757,2.508323273453094,5.153528819379389,4.078362909575853,IR007,3,IR007_3_features
102400,2048,0.3041126233971448,1.380048862275449,2.617966986027944,5.442162197074203,4.537953232111271,IR007,3,IR007_3_features
104448,2048,0.3194154999598309,1.3430136526946108,2.674494411177645,5.1687267711884335,4.204597625535708,IR007,3,IR007_3_features
106496,2048,0.3319913414372469,1.6714574850299402,3.1882767265469063,5.636698799597081,5.034641800562877,IR007,3,IR007_3_features
108544,2048,0.3288857717308399,1.464190259481038,2.910025349301397,5.276242053287064,4.451972038105921,IR007,3,IR007_3_features
110592,2048,0.3278841209197329,1.3810234730538922,2.731184271457086,5.209139348896645,4.21192544846586,IR007,3,IR007_3_features
112640,2048,0.3123102858963318,1.4575304191616767,2.856096886227545,5.267415558226681,4.666930565459577,IR007,3,IR007_3_features
114688,2048,0.3111196604507844,1.3979167265469064,2.6597128143712574,5.504541180513612,4.493180291200362,IR007,3,IR007_3_features
116736,2048,0.2997387230376183,1.3301812774451098,2.62917500998004,5.244764269408487,4.437802576725229,IR007,3,IR007_3_features
118784,2048,0.3081317777487308,1.4034395209580837,2.588728662674651,5.1842046937797726,4.554673105147819,IR007,3,IR007_3_features
120832,2048,0.3028030786551746,1.3564957684630738,2.669134051896208,5.241018633604144,4.479795167483556,IR007,3,IR007_3_features
122880,37,0.4322182003960035,1.1381829540918162,2.0234544111776445,3.917166597883722,2.633352674751702,IR007,3,IR007_3_features
0,2048,0.206228080091323,1.609407265469062,3.048907385229541,18.795812545851344,7.804016139550789,IR014,0,IR014_0_features
2048,2048,0.2061496366910821,1.9144604391217563,3.798707944111776,26.32949070127241,9.286751458026156,IR014,0,IR014_0_features
4096,2048,0.2217332927092564,1.7629084630738523,3.290773293413173,18.016994071595853,7.950580815022135,IR014,0,IR014_0_features
6144,2048,0.212222389036513,1.6279248702594808,3.243991976047904,19.6312958899366,7.670844144402333,IR014,0,IR014_0_features
8192,2048,0.2040059637973852,1.57123500998004,3.0687244710578843,19.92150945328832,7.701907241951308,IR014,0,IR014_0_features
10240,2048,0.2033309898752158,1.7872737325349302,3.489269021956088,24.57555355799735,8.789972121922927,IR014,0,IR014_0_features
12288,2048,0.1918230630657055,1.5930013173652695,2.8603201996007988,18.797323158671315,8.304534876556064,IR014,0,IR014_0_features
14336,2048,0.1896041678928104,2.010784471057884,3.945061996007984,30.14596472936532,10.605170199549844,IR014,0,IR014_0_features
16384,2048,0.187408662829896,1.5878033932135729,2.974836966067864,22.34921273217866,8.472411943125017,IR014,0,IR014_0_features
18432,2048,0.1913210055881087,1.7629084630738523,3.3292704191616767,24.13097863953583,9.214400988775742,IR014,0,IR014_0_features
20480,2048,0.1841619768278476,1.5156821956087825,2.924644510978044,22.657176498490838,8.230158155922672,IR014,0,IR014_0_features
22528,2048,0.1973947798479335,1.671782355289421,3.239931097804391,21.38685672789156,8.469232856962268,IR014,0,IR014_0_features
24576,2048,0.2069684533130611,1.625488343313373,3.23343369261477,21.184439196552912,7.853797606762807,IR014,0,IR014_0_features
26624,2048,0.1887635774978764,1.5629508183632734,3.106734291417166,21.0960808548628,8.279938529839404,IR014,0,IR014_0_features
28672,2048,0.1847881002773882,1.4490837924151696,2.86080750499002,21.2920221142958,7.841867469994474,IR014,0,IR014_0_features
30720,2048,0.1910425170660717,1.6027474251497007,3.1676474650698605,20.81771644323092,8.389480256832064,IR014,0,IR014_0_features
32768,2048,0.1913391008699138,1.7702180439121755,3.53994878243513,24.54330523165504,9.251731798961709,IR014,0,IR014_0_features
34816,2048,0.197408040469413,1.6558637125748503,3.306204630738523,22.20626976568216,8.388025678331106,IR014,0,IR014_0_features
36864,2048,0.2016989688596127,1.618828502994012,3.171708343313373,19.74681153498998,8.02596320714326,IR014,0,IR014_0_features
38912,2048,0.2051546896552832,1.6483916966067864,3.202895888223553,20.39667756288196,8.034872121951034,IR014,0,IR014_0_features
40960,2048,0.206126754640023,1.9006534530938124,3.786038003992016,24.03428167114437,9.220799388239858,IR014,0,IR014_0_features
43008,2048,0.2252707712030955,1.8256084231536929,3.5826692215568863,21.138160127458328,8.104062561670238,IR014,0,IR014_0_features
45056,2048,0.1991669893983635,1.842339241516966,3.5854306187624747,22.52685774042493,9.25022388033774,IR014,0,IR014_0_features
47104,2048,0.1993671465213087,1.854684311377245,3.5933899401197604,24.817197996438768,9.302858287986332,IR014,0,IR014_0_features
49152,2048,0.200583557944642,1.66203624750499,3.216540439121757,19.518484688474903,8.28600441894345,IR014,0,IR014_0_features
51200,2048,0.1937810979316521,1.7513755688622754,3.3783258283433133,23.812288996920376,9.037907141340272,IR014,0,IR014_0_features
53248,2048,0.1997065169401648,1.8111516966067864,3.6028111776447105,20.64401523191892,9.069066570022684,IR014,0,IR014_0_features
55296,2048,0.2042551914481871,1.771842395209581,3.383198882235529,21.41510830001757,8.674650483242992,IR014,0,IR014_0_features
57344,2048,0.1963076308935786,1.465489740518962,2.891020439121756,18.049736318887312,7.46527138981144,IR014,0,IR014_0_features
59392,2048,0.1999814853697047,1.7499136526946109,3.449797285429142,22.758808893454358,8.750378313526394,IR014,0,IR014_0_features
61440,2048,0.2099039028138599,1.537123632734531,3.015120878243513,18.940659266575608,7.322987386710525,IR014,0,IR014_0_features
63488,2048,0.1897131767542727,1.9511707784431136,3.78084007984032,26.96490595731002,10.284845848952788,IR014,0,IR014_0_features
65536,2048,0.1899205981996259,1.792309221556886,3.405777365269461,21.65671008588246,9.437150254042214,IR014,0,IR014_0_features
67584,2048,0.1915912515819326,1.623863992015968,3.192824910179641,23.274774628866176,8.475668792805283,IR014,0,IR014_0_features
69632,2048,0.1893763875893848,1.794420878243513,3.3728030339321355,24.44267950318601,9.475420357710007,IR014,0,IR014_0_features
71680,2048,0.1875000261079158,1.447297005988024,2.88907121756487,21.254672153895772,7.718916290429271,IR014,0,IR014_0_features
73728,2048,0.1830849365501632,1.366241876247505,2.724361996007984,19.76400058646485,7.462339075971482,IR014,0,IR014_0_features
75776,2048,0.1822996994351248,1.6264629540918163,3.165210938123752,22.13169882638723,8.92191791386746,IR014,0,IR014_0_features
77824,2048,0.1888454234222445,1.6267878243512974,3.190713253493014,22.62815608766661,8.61438839693406,IR014,0,IR014_0_features
79872,2048,0.210350869663164,1.7057312974051897,3.4030159680638725,22.756594526656563,8.10898143719813,IR014,0,IR014_0_features
81920,2048,0.1875182566854056,1.7507258283433134,3.26462123752495,22.8266333090066,9.336295352143356,IR014,0,IR014_0_features
83968,2048,0.194515066054315,1.7274976047904191,3.447035888223553,23.531780348211125,8.881047827416943,IR014,0,IR014_0_features
86016,2048,0.1990825485092119,1.7770403193612774,3.376051736526946,23.75133519980025,8.926148136335136,IR014,0,IR014_0_features
88064,2048,0.2002899958221181,1.6427064670658682,3.278753093812375,22.46138640542571,8.20164012842953,IR014,0,IR014_0_features
90112,2048,0.1977062816064311,1.748451736526946,3.469939241516966,22.679635875944623,8.843683277594087,IR014,0,IR014_0_features
92160,2048,0.1954593414881666,1.592514011976048,3.0841558083832337,19.24381875345516,8.147546184505655,IR014,0,IR014_0_features
94208,2048,0.1976355701325559,1.7045942514970058,3.2712810778443115,21.982596877363424,8.624936545304545,IR014,0,IR014_0_features
96256,2048,0.1947299094989338,1.8108268263473053,3.4926801596806385,28.359148127215565,9.299171508873528,IR014,0,IR014_0_features
98304,2048,0.2007813278468697,1.6524525748502994,3.17690626746507,20.71704880229092,8.230110800454254,IR014,0,IR014_0_features
100352,2048,0.1889332753250011,1.7089800000000002,3.224174890219561,22.826337101057074,9.045415621209044,IR014,0,IR014_0_features
102400,2048,0.1924397465007708,1.686239081836327,3.250814251497006,20.240851689896644,8.762426226854389,IR014,0,IR014_0_features
104448,2048,0.1931226803678614,1.7817509381237526,3.4350156886227547,23.734909260791493,9.2260056391131,IR014,0,IR014_0_features
106496,2048,0.2010544660868751,1.839090538922156,3.659176167664671,23.47210441420712,9.14722549917564,IR014,0,IR014_0_features
108544,2048,0.1979651392496402,1.4396625548902195,2.878837804391217,17.36615316305556,7.272303398162884,IR014,0,IR014_0_features
110592,2048,0.1978557903894058,1.695173013972056,3.379625309381238,20.342494774306,8.567720007724656,IR014,0,IR014_0_features
112640,2048,0.2020233931565501,1.7752535329341317,3.5336138123752496,22.207384239732068,8.787366181646503,IR014,0,IR014_0_features
114688,2048,0.2029696508936102,1.8783998403193611,3.6430950898203593,22.492254996308223,9.254584771861778,IR014,0,IR014_0_features
116736,2048,0.2070575585683513,1.7057312974051897,3.185028023952096,19.51319023669078,8.237957161239668,IR014,0,IR014_0_features
118784,2048,0.1986215527894401,1.792309221556886,3.4402136127744507,22.39969682630613,9.023739852884445,IR014,0,IR014_0_features
120832,1014,0.2005497260204459,1.5632756886227543,2.8109399201596803,20.109219125077704,7.79495300061185,IR014,0,IR014_0_features
0,2048,0.1681616608008592,1.5015503393213574,2.833193532934132,21.286485791823548,8.92920736011639,IR014,1,IR014_1_features
2048,2048,0.1730451563120398,2.030114251497006,4.03163992015968,35.539323329148004,11.73170226056207,IR014,1,IR014_1_features
4096,2048,0.1543522003083042,1.6555388423153692,3.2017588423153693,24.832585388080044,10.725722335009529,IR014,1,IR014_1_features
6144,2048,0.1510069472894235,1.3353792015968065,2.5693988822355287,19.383614095940683,8.84316401038519,IR014,1,IR014_1_features
8192,2048,0.1670518259440154,1.4838449101796407,2.866167864271457,21.6222558424493,8.88254229958578,IR014,1,IR014_1_features
10240,2048,0.1540087734218818,1.571559880239521,3.0822065868263477,24.62739890710727,10.204352942441044,IR014,1,IR014_1_features
12288,2048,0.1470090688943441,1.3779372055888222,2.6343729341317363,20.258354913207672,9.373144228059674,IR014,1,IR014_1_features
14336,2048,0.1677909958182607,1.7367564071856287,3.4306299401197604,28.472004130413143,10.35071279424558,IR014,1,IR014_1_features
16384,2048,0.171457970925882,1.7685936926147705,3.52435500998004,29.5656795575014,10.315027543216315,IR014,1,IR014_1_features
18432,2048,0.1524032096103344,1.3240087425149702,2.609682794411178,18.43329954825636,8.687538444180522,IR014,1,IR014_1_features
20480,2048,0.1807655355163886,1.4921291017964071,2.9749994011976044,22.265314071434307,8.254499938418144,IR014,1,IR014_1_features
22528,2048,0.1759851811147434,1.5325754491017964,2.9594056287425152,20.65761660710474,8.708548295858156,IR014,1,IR014_1_features
24576,2048,0.1644952700085383,1.352597325349301,2.6796923353293414,19.56258378684238,8.222712575692118,IR014,1,IR014_1_features
26624,2048,0.168426719865044,1.3384654690618762,2.6543524550898203,19.00913182140254,7.946871316655734,IR014,1,IR014_1_features
28672,2048,0.1755427084355925,1.5702603992015969,3.0346130938123754,21.63291250281918,8.945175867380373,IR014,1,IR014_1_features
30720,2048,0.150102449009822,1.206893013972056,2.3363044710578844,16.316121563068418,8.040461844063861,IR014,1,IR014_1_features
32768,2048,0.1570979015903639,1.4001908183632734,2.640545469061876,18.017203855296824,8.91285500429781,IR014,1,IR014_1_features
34816,2048,0.1738560048477171,1.5839049500998004,3.148480119760479,23.044606233756397,9.110441433863926,IR014,1,IR014_1_features
36864,2048,0.1653232407265395,1.5538544510978043,2.9468981237524954,19.38691377130741,9.39888695781514,IR014,1,IR014_1_features
38912,2048,0.1549889301672094,1.3774499001996008,2.712991536926148,19.393574710945888,8.887408272995078,IR014,1,IR014_1_features
40960,2048,0.1739478455819078,1.4060384830339323,2.661337165668663,18.16792316087262,8.083103750565162,IR014,1,IR014_1_features
43008,2048,0.1743657641722965,1.6930613572854292,3.207931377245509,21.82338000143695,9.709826727239584,IR014,1,IR014_1_features
45056,2048,0.161073719690302,1.259197125748503,2.480221996007984,17.456220887092126,7.8175206244802435,IR014,1,IR014_1_features
47104,2048,0.1772732520770844,1.366891616766467,2.7164026746506984,18.21826375727633,7.710647831768695,IR014,1,IR014_1_features
49152,2048,0.1834609311610618,1.5411845109780438,2.893781836327345,19.16411290658077,8.400614240950432,IR014,1,IR014_1_features
51200,2048,0.1593189601429022,1.2630955688622754,2.5205059081836327,16.35187603796108,7.928093227079845,IR014,1,IR014_1_features
53248,2048,0.1726140284847659,1.4398249900199602,2.860157764471058,20.265286031463425,8.341297649157704,IR014,1,IR014_1_features
55296,2048,0.1706898609362731,1.5774075449101796,2.980034890219561,26.078037880111875,9.241366395452518,IR014,1,IR014_1_features
57344,2048,0.1450796388972624,1.38037373253493,2.657926027944112,23.09734959535286,9.514593109119344,IR014,1,IR014_1_features
59392,2048,0.1461599643106985,1.3766377245508985,2.656626546906188,24.318638304103423,9.418705943408016,IR014,1,IR014_1_features
