mean,std,var,skewness,kurtosis,rms,peak_to_peak,crest_factor,impulse_factor,shape_factor,entropy,hist_bin_1,hist_bin_2,hist_bin_3,hist_bin_4,hist_bin_5,hist_bin_6,hist_bin_7,hist_bin_8,hist_bin_9,hist_bin_10,lpc_1,lpc_2,lpc_3,lpc_4,lpc_5,lpc_6,lpc_7,lpc_8,lpc_9,lpc_10,lpc_11,lpc_12,id,label,timestamp
-0.0005022309978105,0.7073848016869281,0.5003932576576546,0.0003522570097417,-1.4994560889820874,0.707384979974575,2.0492576063873797,1.44991684557815,1.610803386295408,1.110962598446882,10.79025810813274,0.9435581666126972,0.4670136380204259,0.3812356228738169,0.3383466153005127,0.3192848341568218,0.3192848341568217,0.3383466153005128,0.3574083964442033,0.4765445285922711,0.9387927213267762,0.9314917909430596,0.3153441420378275,0.0186769834424376,-0.108261819847023,-0.1472226324683297,-0.0815130236314048,-0.0584822269441333,0.0331654982382942,-0.0650552481812303,0.0672257132203426,-0.0012090259303868,-0.0079124194869165,79,0,
0.0005081216985933,0.7068437031748632,0.4996280207179542,0.0002368660820433,-1.4987507122626271,0.706843885809034,2.037598202190447,1.443425543198875,1.603646929847514,1.1110007976535885,10.790590057349194,0.9489573302142488,0.4648932375292027,0.3858134600113487,0.325904537649338,0.3211118238603772,0.3211118238603772,0.3378863221217401,0.3642462479610248,0.472082308212644,0.965731828475612,0.9471501248181264,0.3291111928405805,-0.0280214933320978,-0.1211324751848679,-0.1108117252129873,-0.0869232137062388,-0.0410075438287396,-0.0053888403692389,-0.0108823059353536,0.0424395474149598,-0.0321491200793679,0.0175656259545493,80,0,
0.0001472404194848,0.7070779776328096,0.4999592664533038,0.000326167063305,-1.498217340374475,0.7070779929633259,2.0415260173970573,1.44536753214834,1.606214829056398,1.111284703253975,10.789938729385694,0.9471315738926164,0.4711740405475895,0.3778959309975591,0.3181022710295909,0.334844495820622,0.3252775102257471,0.3300610030231845,0.3659371990039654,0.4520400693578397,0.9758325306772402,0.9510455776598776,0.3339846325449451,-0.0431798511635835,-0.103900797269,-0.1201856756056793,-0.0943293744323654,-0.0504859086764399,-0.0094654475802848,0.0421858507257959,-0.0295154533216275,0.042819697164323,-0.0194697102482992,81,0,
0.0001056833534942,0.707152357554915,0.5000644567954744,-0.0004155840439783,-1.4997205955511146,0.7071523654520612,2.041688384247613,1.444299719020684,1.604446222115075,1.1108817657341783,10.790587737026804,0.9614055896798124,0.4639619014872727,0.3682996537579381,0.3300347546662043,0.3372094232459043,0.3132938613135707,0.3324263108594376,0.3802574347241049,0.4496125643278725,0.9614055896798136,0.9800208342384376,0.285146315347475,-0.0411935088584892,-0.1112114639533042,-0.0888885406032056,-0.0684462259927524,-0.0624286276053933,-0.0372674991800531,0.0402499597270273,0.0113454322641587,-0.0248553982212605,0.0186355844100028,82,0,
0.0002668621548987,0.7069785897780676,0.4998187264045851,0.0003856228065002,-1.497896556638836,0.7069786401440957,2.051489384971098,1.4560223243792116,1.6178124660577708,1.1111178990662385,10.790477472526415,0.9425316865713352,0.4784062348506019,0.3665401003332972,0.3284580119869804,0.3355984035519148,0.3141772288571118,0.3355984035519146,0.3736804918982315,0.468885712764023,0.9306310339631096,0.9833870161371951,0.2888856020411763,-0.034777661757834,-0.1327123036068387,-0.1094954202989566,-0.0493362072938574,-0.0415026572556745,-0.0135057157666562,0.0077612068346952,-0.022685164976529,0.0176735829329668,0.0082286444727295,83,0,
0.000295253530088,0.7069868853541321,0.4998304560627367,0.0007425225240519,-1.4984594916020189,0.706986947006367,2.040042219631637,1.447793683920586,1.6087822909371656,1.111195820788931,10.790020111138272,0.9669683455650224,0.4691232567592682,0.3590229005810726,0.3374815265462083,0.3303010685345868,0.3207271245190916,0.3326945545384606,0.3853512466236846,0.4404014247127824,0.9597878875534008,0.9658457397677882,0.304962349009077,-0.0415595601304181,-0.1189161226234398,-0.0692037365712302,-0.133622541731124,-0.0010878893650053,0.0054194668689686,-0.0348993148492212,0.0101819695641276,-0.0066184997877823,0.0206274093348815,84,0,
0.0002697169463488,0.7073320657712077,0.500318651268164,-0.0007009850797488,-1.4986988064298246,0.7073321171948825,2.046370444194374,1.451909369862077,1.6131633901171276,1.1110634200744698,10.790221952987928,0.971136332201266,0.45812819602615,0.3674569905626412,0.3388239783110068,0.3149631347679781,0.317349219122281,0.334051809602401,0.3746152436255497,0.4652864490890586,0.9448894043039356,0.9837773930899189,0.2696784589528742,-0.0080088201854154,-0.1372475745836726,-0.0658521086013572,-0.1106420520826514,-0.0403181803785903,-0.0353173825367984,0.0372001594677631,0.0094814247024624,-0.0067047487303899,0.0057678261854613,85,0,
6.581853097628598e-05,0.7069465922966426,0.4997734843598354,0.000568108971513,-1.4987518206447297,0.7069465953605792,2.034230560886812,1.4396694988231018,1.5996990728345588,1.111157160822173,10.789842120717267,0.9649302604834964,0.4632625379933204,0.3672495767511814,0.3384456883785398,0.3240437441922189,0.319243096130112,0.3312447162853793,0.3816515209375022,0.4488605938069995,0.9769318806387648,0.9645988476942888,0.324492122741193,-0.0548773032132339,-0.0984842241236022,-0.1105599193937754,-0.1320945035439405,-0.0033801063600924,0.0219985477305027,-0.0295853412875062,-0.004271585798958,0.0299998327157496,-0.0049738070820768,86,0,
-0.0002480449321625,0.706843826021539,0.4996281943847676,-0.0010078839611616,-1.4997861145917757,0.706843869543378,2.04680899339546,1.4498135758379584,1.6102767168931795,1.1106784649622814,10.791417296375126,0.9494580985674456,0.4747290492837225,0.3602215399087543,0.3411369550129264,0.3148956507811629,0.322052370117098,0.3411369550129264,0.3649926861327115,0.4818857686196583,0.9351446598955746,0.9308229598590572,0.3777592890282699,-0.090966144766362,-0.110543783396039,-0.0786599914600469,-0.0647503320405173,-0.0853347150040599,-0.0189045799107217,0.0563821812849036,-0.0372663182570184,0.0061857777173175,0.0142916396830531,87,0,
-3.9303134067422175e-05,0.7072411328676459,0.5001900200199112,-0.0008104131545979,-1.499394783339601,0.707241133959732,2.0475581786076456,1.4491507145594162,1.6098525189039503,1.110893782634191,10.790776236563469,0.9491106994192948,0.4578624479610668,0.3743979392181642,0.3362427352214084,0.3243192339724223,0.3219345337226253,0.3290886344720166,0.3648591382189753,0.4745553497096476,0.9514953996690926,0.9796377428549028,0.2588592364066385,0.024161258050164,-0.1455921198925059,-0.0956407605553873,-0.0976505056582737,-0.0208734409314818,-0.034832179706644,0.0059497817142884,0.0285935111140145,-0.0006128023010862,-0.0022441263527481,88,0,
0.0001919955800111,0.707095198072452,0.4999836191371202,6.569544306267868e-05,-1.497327338540849,0.7070952241384628,2.056685388353688,1.4543502477472867,1.6161419133038022,1.1112466998971688,10.79019509405346,0.937776360167499,0.4653270040324803,0.3679881919644614,0.3300023140842591,0.3252540793492338,0.3228799619817208,0.3323764314517718,0.3774846614345122,0.4677011213999931,0.9354022427999852,0.9363979263259944,0.3535431116640761,-0.0391965328921658,-0.1295714955263239,-0.1191234032463209,-0.06545898846129,-0.0877299036380334,0.0231935958116513,0.0420477550516734,-0.0108842733827801,-0.0109544666924204,0.0028669912412759,89,0,
0.0001941201022115,0.7069410493541158,0.4997656472618984,0.0013649295883835,-1.4985077976971557,0.706941076005994,2.0420500707088776,1.445349105903578,1.6057590265020103,1.1109835125252665,10.790620012276165,0.9588441736006488,0.4590974596791136,0.3849723490017565,0.3228029013368768,0.3299762991443629,0.3180206361318858,0.3347585643493539,0.3658432881817935,0.4662708574865996,0.9564530409981528,0.9608897611424052,0.2966671739857908,-0.0206207871940092,-0.1071154566346624,-0.1165807235062291,-0.0746183733204781,-0.0264910561547105,-0.0239964368022605,-0.0244238529392051,0.0337865865861196,-0.014123481621174,0.0171586246122206,90,0,
2.7050187086173627e-05,0.70704399961246,0.4999112173879844,-0.0008704823133116,-1.4982522353872831,0.707044000129905,2.0386983551936937,1.447429617876598,1.6081525896019149,1.1110402673403217,10.790570980083572,0.96760574950902,0.4670374285996505,0.3736299428797204,0.3257286681515513,0.3209385406787344,0.320938540678734,0.3472842417792275,0.3736299428797206,0.4598522373904254,0.9484452396177524,0.9594082156033928,0.3039022486721609,-0.0129753172922856,-0.1287632429014812,-0.1098586836972104,-0.0763248916702777,-0.0468612609383997,0.0269556783892265,-0.0370059134980966,-0.0042287541015459,0.0166221286600972,0.0106457866340684,91,0,
4.404033306057431e-05,0.7067400733658348,0.4994815313011455,-0.0001011353206856,-1.4992972116952306,0.706740074738016,2.040162004894867,1.4452904121813188,1.6054716413134356,1.1108297874130098,10.791149949665378,0.9621248804215186,0.4571289854739058,0.3757552393686032,0.3374617117896371,0.311134911579098,0.3302816753685813,0.3374617117896371,0.3709685484212323,0.4690957128423324,0.9501581530530928,0.9455315533078354,0.3514263396568473,-0.0665345476752078,-0.0874843913951003,-0.1193695256314345,-0.0770794401751343,-0.0646672115149936,-0.0332519414681402,0.0380390178764303,0.0320259491865685,-0.0328490201009391,0.017884653244316,92,0,
-0.000108778269093,0.707123107194031,0.5000230887277411,-0.0014513812719087,-1.4985416653641774,0.7071231155608286,2.0353244717069328,1.4402669711010323,1.6001243537933008,1.1109914938687118,10.790715017010765,0.9812048841652992,0.453417415910126,0.367052193832007,0.3310666846327904,0.3214705488463327,0.3190715148997185,0.3406628204192479,0.3718502617252358,0.4510183819635118,0.9764068162720698,0.9439372580439976,0.3318976581344426,-0.0099322274456614,-0.1486893922347105,-0.1191297067653947,-0.0534234659299554,-0.0672706414092399,0.0130044155534111,-0.0156484089427612,0.0104366293732763,0.0238020271380099,-0.0104048264028067,93,0,
-0.0003052664768135,0.7069666756628402,0.4998018804977675,0.0001872583420973,-1.4989285491759006,0.7069667415694952,2.043461789466595,1.4472415276473094,1.6079526986296415,1.111046544693608,10.790296870319107,0.9605712399997328,0.4635592551242491,0.3608115851740291,0.3369167782088614,0.3297483361193112,0.3201904133332444,0.3249693747262775,0.3775379500496463,0.4707276972137996,0.9486238365171494,0.9422989252495864,0.3333881198542892,-0.0216034474828171,-0.1136460085963895,-0.1446524046835128,-0.0697248941136295,-0.0021982666781896,-0.0490198859594875,-0.0275498430410467,0.0360396413830451,0.0388410065436727,-0.022712205372665,94,0,
1.2552006133014113e-05,0.7069117558668112,0.499724230582698,0.0009155040224077,-1.498439194354357,0.7069117559782486,2.0393951569609894,1.4481702698207244,1.6091169839921418,1.1111379770220953,10.790174441884137,0.9672751468820588,0.4668778555495085,0.3663195482003834,0.332800112417342,0.3280116215911932,0.3136461491127466,0.3280116215911933,0.3806850206788298,0.4740605917887315,0.9457269381643896,0.9772486775374762,0.2892251866011538,0.0028950780308057,-0.1478819977598584,-0.1180923677277122,-0.1024716113285904,-0.0149547213115329,-0.0003108966515219,0.0256577029821984,-0.0160388754948761,-0.0003425639977521,0.0070551968917198,95,0,
-3.897540462647134e-05,0.7072589540196829,0.5002152280410159,-0.0005987199041375,-1.498523490901119,0.7072589550936051,2.042742009340965,1.448509902299823,1.6096229119065055,1.1112267229591466,10.789980886262562,0.9609097066708256,0.470893562721773,0.3561580753580923,0.341816139437632,0.3179129129035318,0.3322548488239923,0.3322548488239919,0.3728903339319622,0.4708935627217727,0.9393968027901356,0.9650979257186856,0.2926141769259602,0.0191483883030885,-0.1423302367903176,-0.1656746745555906,-0.0453225882272192,0.0114120444180434,-0.04735629959108,-0.0170415120336363,0.0160373784565739,0.0108449503856555,0.0053700695560128,96,0,
-0.000188329647271,0.706838002432847,0.4996199616832574,0.0005893475382816,-1.4989406443212585,0.7068380275220861,2.042601823624687,1.445556773872018,1.6058421218722303,1.1108813924830343,10.79088496558998,0.9561946814157316,0.4685353938937085,0.3705254390485958,0.3322776517919668,0.3203252182742701,0.3227157049778092,0.3298871650884276,0.3800873858627531,0.4541924736724723,0.96097565482281,0.9501735341866544,0.3214765169346028,-0.0285721191904949,-0.1345670587590234,-0.1049562290186938,-0.0594070955863029,-0.0345796502570439,-0.0027949902328413,-0.0370260993622157,0.021490159208415,-0.017162730271209,0.0253920220185721,97,0,
-0.0002420102860987,0.7070463991129495,0.4999146104985883,0.0005680513598537,-1.4981059661569316,0.7070464405310071,2.0425640924250272,1.4538322967110922,1.6153664184294534,1.1111091850716133,10.790449273889134,0.9777271224468578,0.4518103328666411,0.3729228144296085,0.3370648515036845,0.3227216663333149,0.3275027280567718,0.3298932589184997,0.360970160120967,0.4804967032073799,0.934697566935748,0.979607034304768,0.2973186926003913,-0.0161586279729303,-0.1539319334012621,-0.1154025303847228,-0.080290181917888,-0.0021469686578365,-0.0205912416486364,-0.0052374958550603,0.0057735685508673,0.0241563626258795,-0.0123760265601045,98,0,
0.0002424326848594,0.7074170072190187,0.5004388221027132,-0.0005229927770474,-1.4990489042946058,0.7074170487600083,2.044784197983728,1.4518535934645755,1.612929789277087,1.110945205864824,10.790817282939988,0.9671138227936056,0.4584835900651167,0.3725179169279071,0.3366988864540701,0.3128195328048453,0.3247592096294575,0.3343109510891478,0.3749058522928296,0.4632594607949615,0.9456224045093028,0.945005964145758,0.3597901515077357,-0.0813961808971365,-0.0798692579454362,-0.1567969691825936,-0.0495912338751715,-0.0345511507705873,-0.0320228417870549,0.0428392286936386,-0.0425340335227912,0.0248454760018438,0.0055410316199655,99,0,
-6.479408769975367e-05,0.7072912585312155,0.5002609243946708,0.0013811240755927,-1.4994323005793568,0.7072912614990692,2.0498248245756674,1.453197516867743,1.6142922720473514,1.1108553746546692,10.790721848374895,0.940915006188034,0.4668844081338095,0.3716018758616035,0.3334888629527209,0.31919648311189,0.3168144198050852,0.3453991794867466,0.3620736226343826,0.4692664714406144,0.9528253227220596,0.9573288377181776,0.3042877067016127,0.0168402933739051,-0.132763558265059,-0.1583368801895991,-0.0949853895113203,0.0251479305190041,-0.0428514152467856,-0.0025334021269619,0.0081434534981452,0.0496570997571846,-0.0305819690499075,100,0,
-5.863395140814562e-05,0.7070119593202847,0.499865910621908,0.0005075079828954,-1.4985952672323697,0.7070119617516016,2.048041299469455,1.45338107271039,1.614646716871014,1.1109589543916945,10.790973579376589,0.9465026720907248,0.4768275426149748,0.3766937586658302,0.3218585912651079,0.3218585912651079,0.3313951421174076,0.3290110044043324,0.3743096209527554,0.4672909917626755,0.936966121238424,0.9768029328270962,0.2853295018478736,-0.0016740681600458,-0.1734121421583823,-0.0808738080572469,-0.0631163131273893,-0.0509088136036112,0.0021049431631913,0.010412468064526,0.0085131234304182,-0.0584952274814882,0.0471113931974303,101,0,
0.0001848334548585,0.7064737660566403,0.4991051821262524,0.0006299169238281,-1.498353606603516,0.7064737902354613,2.042770954257575,1.4474513565875224,1.6084416874546668,1.1112233099471414,10.79005881879668,0.953725224768564,0.4661063128568172,0.3704947615015726,0.3298598521755935,0.3274695633917124,0.3298598521755939,0.3274695633917124,0.3681044727176913,0.468496601640698,0.953725224768564,0.9974509890978326,0.2485168563069303,-0.0206886753221779,-0.1110360256435915,-0.0718913415357389,-0.1066031915460041,-0.032183248594473,-0.0597293093273086,0.0342165093515068,0.0286715488693801,0.0010959906285141,-0.007540352989161,102,0,
-0.0003331949457584,0.7066186979785231,0.4993099843328632,-0.0012959879211191,-1.4984672419196812,0.7066187765349398,2.034165001844661,1.4488870298057328,1.609729604436812,1.1110111218627203,10.790753659068638,0.9529593522364768,0.4680782712496549,0.3720622156087,0.336056194743342,0.3240541877882226,0.3144525822241271,0.336056194743342,0.3720622156087,0.4608770670765832,0.9793637675377384,0.9500971548439154,0.31461372245685,-0.0062630030502025,-0.1357750280618473,-0.1131908849403563,-0.05616196480814,-0.0576141343041125,-0.0489312846664072,0.0342419881537946,0.0141436768310615,0.011528922563462,-0.0075085048075801,103,0,
-0.0003324815140242,0.7068140268205964,0.4995860685103467,-0.0003266284919993,-1.4987097595416974,0.7068141050193494,2.041016335581732,1.4439141227315886,1.6043405956190802,1.1111052730642994,10.790377690098993,0.9617221532137004,0.4641146709538752,0.3684209243654476,0.3373204567242083,0.3133970200771013,0.3277510820653657,0.3421051440536295,0.3636362370360262,0.4712917019480076,0.9497604348901452,0.9730029993352686,0.2881493216863311,-0.0196214172507313,-0.1130515005508395,-0.1105681431461631,-0.111577973140485,-0.0226169514272734,0.013462932627841,-0.0150232105042239,-0.0049454890384392,0.041912599481567,-0.0212604623295923,104,0,
-0.000126490737571,0.7073492194079258,0.500342918197002,0.0001409683907394,-1.4984907782704102,0.7073492307176906,2.04311764296978,1.4459297805450044,1.6062585936825515,1.1108828487349611,10.79120058623474,0.9511735076474712,0.4660272210835602,0.3799914264219799,0.3298038795360579,0.3202443467958822,0.3178544636108387,0.3369735290911895,0.3823813096070236,0.4516879219732966,0.958343157202604,0.947552144638645,0.3220958469341695,-0.0149961270189761,-0.1102014478139889,-0.1321362509886292,-0.0923917292725745,-0.0424342033086779,-0.0014817521751686,0.0309968268499123,-0.0340740020827367,0.0333411327272802,-0.0063668971325309,105,0,
0.000110696978057,0.7070968978798956,0.4999860229913715,0.00023269483797,-1.4995897563188492,0.7070969065447765,2.0490920634102485,1.4517128998288051,1.612620893505199,1.1108400935855631,10.790620078778506,0.941251480077522,0.4670513673296059,0.3765005920310086,0.3288422892422735,0.3240764589634,0.3169277135450895,0.345522695218331,0.3645860163338248,0.4622855370507321,0.9531660557747054,0.9474407138325448,0.3327703020204856,-0.0279377434996106,-0.1213555879277039,-0.1188305195992977,-0.1067958258354947,-0.0218596797819547,0.0117356023716698,0.0199194732489408,-0.0570136146286293,0.0481498932862132,-0.0067918015770448,106,0,
0.0006103824938497,0.7070757617289809,0.4999561328246186,0.0007494631104378,-1.49995688639763,0.707076025184992,2.0305163765638747,1.4358791103327533,1.5948669316823716,1.1107250744199308,10.7911019314299,0.9666952936975008,0.466514644222177,0.3799449164283708,0.3318506232095898,0.3198270499048946,0.3102081912611382,0.3342553378705291,0.3799449164283708,0.4641099295612377,0.9715047230193784,0.9599182602946904,0.3168454931318236,-0.0192261034034764,-0.1159790360659048,-0.1545341109209407,-0.0766333281381867,0.0034242818580544,-0.0602431589700031,0.0340256654774402,0.0016378361749146,0.032655623902996,-0.0224466054333252,107,0,
0.0001747730332119,0.7069721486512031,0.4998096189684987,8.468106378140955e-05,-1.499150853308686,0.7069721702543261,2.051607752101233,1.4575361671257858,1.6194196840771302,1.1110665523110643,10.790360681999116,0.9353373277784888,0.4593386876876548,0.3784189188722128,0.3284390616626755,0.3308190548631297,0.3117791092594961,0.3522389936672174,0.366518952869942,0.4569586944872004,0.9543772733821216,0.94942707259459,0.3275470176958372,-0.0208163052205958,-0.1395739449466702,-0.119376636298719,-0.0838721794602511,-0.0032557353267929,0.0172287378074067,-0.0302878037589321,-0.0016132134968186,-0.0490052106773763,0.0561726932415357,108,0,
0.0002526229004548,0.7066155807167535,0.4993055789116747,-0.00015091376731,-1.4989935958458949,0.7066156258744952,2.039612038650195,1.447770303663208,1.6089870971331024,1.1113552288384263,10.789221893039285,0.9743542643605833,0.4500702744466576,0.3734625681578646,0.3351587150134684,0.3279767425488941,0.3184007792627948,0.3375527058349934,0.3662805956932903,0.4692222010188555,0.950414356145335,0.9535270651889975,0.3188567444900217,-0.0396257683723788,-0.091738984492096,-0.1206715748488106,-0.0859226267680115,-0.0549012016834183,-0.0092079126992626,-0.0159084728627465,0.0471618604944676,0.0203124735531427,-0.0244121369508588,109,0,
-0.0001119087302443,0.7071952538549461,0.5001251270749616,0.0004339371489996,-1.4982356254118283,0.7071952627093351,2.043822542714512,1.4472030357651275,1.6080606738739265,1.111150705280102,10.790168925656976,0.9675688672430058,0.4443649612523434,0.370304134376953,0.3488026039937749,0.3177448378847401,0.3225229557476687,0.3344682504049894,0.3774713111713457,0.4586993148411289,0.9508454547227558,0.9715826058177888,0.3084260527200294,-0.0430083702165647,-0.1369328776996845,-0.0857184084928054,-0.0912944958335348,-0.013108136424123,-0.0226134526659624,-0.0012879293307131,-0.0182453567317525,0.0476841244746006,-0.0161597025430529,110,0,
-0.0006547467271317,0.7068416392294358,0.4996251029485559,-0.0006598912821367,-1.4986706663402103,0.7068419424750009,2.0497594323297537,1.45813640911707,1.6201483662448428,1.111108916912564,10.790183296205154,0.9314164664338336,0.4645171635667458,0.3716137308533966,0.3454101985496313,0.3120602483448393,0.3311173627475779,0.3334995020479199,0.3668494522527119,0.4668993028670878,0.9552378594372564,0.9535028760502,0.3346961934179902,-0.0445828549038729,-0.1158131145256562,-0.0875436504061844,-0.1277043448028546,-0.0591289208396686,0.0463181376178129,-0.0096291123546006,0.0136963019857398,-0.0125933582244455,0.0109266248129232,111,0,
-0.0003136740038124,0.7067925936998758,0.4995557705089977,0.0001600583505999,-1.4979356158233297,0.7067926633040119,2.0389001919443865,1.44405355309312,1.6048693261013174,1.1113641337357154,10.789673364077494,0.9699047900005986,0.4550170619755892,0.3711981295064017,0.3304860765927965,0.3256964233088429,0.3185119433829123,0.3448550364446572,0.3616188229384948,0.4669911951854734,0.9603254834326914,0.973652210692315,0.2628681922479511,0.0443196980606286,-0.134766266284345,-0.154976261314444,-0.0367399221337289,-0.1023504028686913,0.0278669359359544,-0.0133191979261908,0.0215963301952462,0.046467084389164,-0.034471304237536,112,0,
0.0001329755882195,0.7071632134890161,0.5000798105121118,-0.0002517414468987,-1.499398169524111,0.7071632259914389,2.04006618488762,1.4431790684668755,1.60302317702174,1.1107583334926487,10.791230194710868,0.9645635284172894,0.4595439142831748,0.3661990566944049,0.3398710199385982,0.325510272617249,0.3159364410696825,0.3350841041648151,0.3829532619026459,0.454756998509392,0.9573831547566148,0.9380475592626142,0.3396628552232384,-0.0075628914427202,-0.1271047197680225,-0.1207800474552155,-0.1126237416976276,-0.0342583158163833,-0.00070731128887,0.0165290375996523,0.0276490362477597,-0.0401847900903658,0.0238600768862708,113,0,
-0.0002048812502826,0.7071914764665181,0.5001197843868939,-0.0009871653739477,-1.4993945440505307,0.707191506144708,2.042363285737328,1.445074169107318,1.6055613659273766,1.1110581036260567,10.790145709069895,0.963478657906642,0.4661993505999878,0.365787182778452,0.3347072260717863,0.3084088011661459,0.3275349283702476,0.337097991972299,0.377741012281016,0.4685901165005008,0.9467432966030516,0.9468652694781936,0.3229311867688712,0.0153892997372079,-0.1441251465865045,-0.1551249296582967,-0.0883456488307163,0.0081431964249567,0.0052720428319261,-0.0535040676290554,0.0379419353722896,0.0081376506900368,-0.0020350186914264,114,0,
-9.7857273170859e-05,0.7068868800331689,0.4996890611630277,-0.0005158430222544,-1.498835039361016,0.7068868868065623,2.0577563157932826,1.4632358268367058,1.6257864110428504,1.1110898060482528,10.790211174593225,0.9277967817894878,0.4603390682024565,0.3677966782029936,0.3393220966646976,0.3274576876904074,0.327457687690407,0.3274576876904074,0.3654237964081358,0.472203477176747,0.944406954353494,0.9473428145773328,0.3285309156093925,-0.0346009318971705,-0.1167062984470563,-0.1153135847220716,-0.1083881560097635,0.0267145823505027,-0.0010421844072581,-0.0394079313982939,-0.0341660249888087,0.0319678901201033,0.0159131368106167,115,0,
-0.0002811785132738,0.70701502079654,0.4998702396319319,0.0001459191765709,-1.4990477061484655,0.7070150767086146,2.039265276004946,1.4466179040756038,1.6070194165894018,1.110880358982074,10.790797319797631,0.9721255485130872,0.4573299994236445,0.3711316749249468,0.342398900092048,0.3040885336481824,0.335215706383823,0.3232437168701154,0.3783148686331716,0.4597243973263858,0.9601535589993798,0.9318762611699845,0.3487034252253062,-0.0084925701333398,-0.1610750850051758,-0.0918906041486287,-0.1070832579949613,-0.0162688379099068,-0.0072047504588701,0.0053595213926271,0.0080609104896727,-0.0302611332041016,0.0282446862272228,116,0,
-4.534968763972996e-05,0.707054094418079,0.4999254924333697,-0.0009305592288901,-1.4976919309864702,0.7070540958724191,2.0489677342969,1.456357534271053,1.618739322194179,1.1114985737375285,10.789334081327077,0.9722883707017552,0.4527813491013078,0.3693742584773826,0.328862243031476,0.3240961235672517,0.324096123567252,0.3312453027635881,0.3693742584773825,0.4694627672260925,0.938925534452186,0.954432571445347,0.3018758911628234,-0.0263861409899905,-0.0970259741012805,-0.1073737398279195,-0.0659993707953214,-0.0705528575536585,-0.0030095871366908,-0.0392715008483761,0.0377365376689706,0.0256454670797757,-0.0112111305155841,117,0,
-8.146380696827642e-05,0.7074754065749426,0.5005214509083803,-0.0005014736332913,-1.4992573189234422,0.7074754112651068,2.0455738007456183,1.4464937859761726,1.6068483114122565,1.1108573897729312,10.79106680555564,0.9476444026577868,0.4726286945245385,0.3676000957413075,0.3437299596542098,0.3150857963496923,0.3103117691322726,0.3461169732629198,0.3652130821325977,0.45353258565486,0.9667405115274668,0.9563318086317784,0.3038553720194152,0.0010757219812836,-0.1440377473098425,-0.0984240179282805,-0.1146142163511358,0.0067498814160756,0.002035225368185,-0.0620980575271902,0.0202329014655007,0.0476299600074567,-0.0199282027132698,118,0,
0.0002873230624637,0.7070376758395452,0.4999022750565858,-0.0002095452645571,-1.498946397873438,0.707037734220125,2.0545505223836638,1.4684948796684734,1.6313443458665164,1.1108954947359488,10.79080781992341,0.962516638532541,0.4610573527785505,0.3731237339496519,0.3350983852668846,0.320838879510847,0.3184622952181742,0.3422281381449032,0.368370565364306,0.4658105213638966,0.9197381212644276,0.975038279942981,0.3212111642548205,-0.0708092659209996,-0.1082546201371717,-0.1094251499341199,-0.1147120713484686,0.0177176218572246,-0.0126981166589236,-0.0249150068204032,0.0185247891623707,0.0224846348431295,-0.0147384663171841,119,0,
-0.0002691080493541,0.7069951989483546,0.4998422113360236,-0.0004507280082383,-1.4989995034497363,0.7069952501645013,2.048282890737469,1.4545481009678818,1.6160251603357758,1.1110152763325218,10.790545528588323,0.9273201817431233,0.4863067277007641,0.3694977587922472,0.3313560546588538,0.3194367721171684,0.3170529156088317,0.3337399111671909,0.3718816153005841,0.4672358756340672,0.9583103163515042,0.934884574515918,0.3445685852313698,-0.0177783859680205,-0.1205101914524316,-0.1310850124976054,-0.1040500347824946,-0.0274375128964341,0.0283702550492669,-0.0181569691777307,0.0007886352958871,-0.0026587252598825,0.0133054636661183,120,0,
-0.0001953292772028,0.707202383175752,0.5001352107694631,0.0006881893263845,-1.4980620018573945,0.7072024101507217,2.039455490237293,1.44765859422788,1.608640970802839,1.1112018933309482,10.790286002680752,0.9792174048709632,0.4548931709669511,0.3687028859416342,0.3232135688449389,0.3327902671810853,0.3232135688449391,0.3423669655172314,0.363914536773561,0.4620756947190611,0.9528814844465612,0.9741279602927808,0.268890530084502,-0.0120663888551928,-0.0882005384137216,-0.1077692936965169,-0.154698168655724,0.0180786163944484,-0.0001906067685072,-0.0114802726009694,0.0219241773166973,-0.032555659072303,0.0215158234104357,121,0,
0.0001551768202182,0.706878377003644,0.4996770398753057,-0.0004482276624818,-1.4993890223417667,0.7068783940361675,2.041933578146506,1.445869726528649,1.6059562647025871,1.1107198907596505,10.791330240964252,0.9588988757789628,0.4662974582965034,0.361081621552677,0.349125276468151,0.3132562412145739,0.3180387792483845,0.3347776623667202,0.3706466976202973,0.463906189279598,0.961290144795868,0.9738620216306044,0.2850784118010064,-0.0061034904954331,-0.1227478156678293,-0.1330028250796465,-0.0659904685774755,-0.0329132180413091,-0.0265268399879913,-0.0091320055761766,0.0457451182214871,0.0032040911590426,-0.0122361602285633,122,0,
0.0004432860469516,0.7067283984571883,0.4994650291858623,0.0004110481408313,-1.4996209821006616,0.7067285374798316,2.0442392702483496,1.4521514770718733,1.6128147074572523,1.11063806560273,10.791526802861071,0.9745373396324464,0.4442743754206739,0.3702286461838949,0.3463429270752567,0.3176800641448906,0.3176800641448903,0.3391772113426652,0.3750057900056228,0.4586058068858571,0.9482630486129442,0.9720112612620992,0.2914978985186079,-0.0235531969485594,-0.0963255408424928,-0.146366807737957,-0.0535393196499757,-0.0539610158916067,-0.0635865941805064,0.0745285107944234,0.0205525425868245,-0.0236004372773846,0.0015363890576397,123,0,
