equipment_id,equipment_type,timestamp,operating_hours,motor_speed_rpm,flow_rate_m3h,discharge_pressure_bar,suction_pressure_bar,motor_power_kw,temperature_c,vibration_rms_mms,vibration_peak_mms,freq1_amp,freq2_amp,bearing_freq_amp,pipe_thickness_mm,thickness_loss_mm,corrosion_rate_mm_year,remaining_life_years,last_maintenance_date,maintenance_type,downtime_hours,replaced_components,equipment_condition,days_to_failure,maintenance_urgency,bearing_condition,seal_degradation,installation_date,design_lifetime_years,criticality_level
COMP_001,Screw Compressor,2022-01-11 13:00:00,253.0,1488.6675553001903,288.3962017274865,17.094798390505872,3.0752189211621133,96.27848193663336,79.99056523984122,8.012650913836932,11.2780924319908,0.980596198785152,0.2556204752280672,0.1181773768362019,,,,,,,0.0,,Normal,350.2395833333333,Low,Normal,Low,2020-01-15,20,High
COMP_001,Screw Compressor,2022-01-11 13:15:00,253.25,1955.0240364371973,260.72902156887045,13.895985057828131,,,81.70087572376876,7.781163096678317,16.378580045469167,1.2496669759859675,0.0706824747214327,0.127015348597226,,,,,,,0.0,,Normal,350.2291666666667,Low,Normal,Low,2020-01-15,20,High
COMP_001,Screw Compressor,2022-01-11 13:30:00,253.5,1685.8272309481465,215.29721950144256,11.818524920481584,3.2994404970386566,195.55614398052748,79.35851725315442,8.165138791303999,17.037600762540414,0.95069937800646,0.1284027269602543,0.0291597479965861,,,,,,,0.0,,Normal,350.21875,Low,Normal,Low,2020-01-15,20,High
COMP_001,Screw Compressor,2022-01-11 13:45:00,253.75,1786.5601494273128,174.63612292233302,18.56489149017441,2.608899099529646,109.94640341646324,,7.506736959063082,10.263184540109425,0.6597380001952432,0.3100247860618809,0.1857699757508261,,,,,,,0.0,,Normal,350.2083333333333,Low,Normal,Low,2020-01-15,20,High
COMP_001,Screw Compressor,2022-01-11 14:00:00,254.0,1796.3428538092398,,7.117617846587342,2.471099229211373,132.41533912903506,78.79468702369735,,13.87223627087357,0.5877651811436054,0.0346544152695533,0.1070279931919642,,,,,,,0.0,,Normal,350.1979166666667,Low,Normal,Low,2020-01-15,20,High
COMP_001,Screw Compressor,2022-01-11 14:15:00,254.25,1738.016853112497,215.5712168488003,16.36669156269606,3.1921372407932145,180.81186769949525,83.22963197730054,7.7419276806722355,17.240233774261547,0.5699354987012065,0.3651182785791442,0.1369967377049326,,,,,,,0.0,,Normal,350.1875,Low,Normal,Low,2020-01-15,20,High
COMP_001,Screw Compressor,2022-01-11 14:30:00,254.5,1760.290659515772,184.48257820364825,7.99311370933215,1.0030725560650744,147.63027392921802,82.08972311199155,8.105355650723176,11.169215106007096,0.4120043513130881,0.1366266478057813,0.1181046871693274,,,,,,,0.0,,Normal,350.1770833333333,Low,Normal,Low,2020-01-15,20,High
COMP_001,Screw Compressor,2022-01-11 14:45:00,254.75,2070.4782877138105,115.58845205402532,17.37183110698491,1.2793312973072326,,80.01675083127058,7.728129780879605,16.222885730076165,0.7399362259451927,0.3887028061458149,0.1540260104183982,,,,,,,0.0,,Normal,350.1666666666667,Low,Normal,Low,2020-01-15,20,High
COMP_001,Screw Compressor,2022-01-11 15:00:00,255.0,1747.135171673454,178.45490710291944,6.203217593731308,3.210105848971492,142.96304012148624,80.77855456802041,7.875820014156448,10.179772066821569,0.3994666698818091,0.2974008618654781,0.1161815851125898,,,,,,,0.0,,Normal,350.15625,Low,Normal,Low,2020-01-15,20,High
COMP_001,Screw Compressor,2022-01-11 15:15:00,255.25,1890.842481086319,181.4150308285832,6.48880098487429,3.450236032680365,94.63741459656494,82.04055752443392,8.40188445969154,18.72780202837868,0.3825543748473923,0.25482518108479,0.1692871806471454,,,,,,,0.0,,Normal,350.1458333333333,Low,Normal,Low,2020-01-15,20,High
COMP_001,Screw Compressor,2022-01-11 15:30:00,255.5,1936.7140145381,226.3987522188316,6.929585477454806,,219.19911544950145,77.92786131483768,7.591188775802818,17.199037596133767,0.5940275087866758,0.3896197305813316,0.1381713924151028,,,,,,,0.0,,Normal,350.1354166666667,Low,Normal,Low,2020-01-15,20,High
COMP_001,Screw Compressor,2022-01-11 15:45:00,255.75,1512.0731312917612,58.44788189188223,10.59881999647437,2.8017048504370643,,82.5974567475632,8.646240791362558,12.460947426265902,0.6280446317798419,0.2569553061038441,0.0611772220940654,,,,,,,0.0,,Normal,350.125,Low,Normal,Low,2020-01-15,20,High
COMP_001,Screw Compressor,2022-01-11 16:00:00,256.0,,233.5332930836798,16.52073813205444,3.1067559667924773,161.86019845117062,83.07010446146639,8.020816576358522,17.08629381404932,0.1992716062741054,0.1402775860232358,0.0692531032277452,,,,,,,0.0,,Normal,350.1145833333333,Low,Normal,Low,2020-01-15,20,High
COMP_001,Screw Compressor,2022-01-11 16:15:00,256.25,1796.8150328247248,285.79348447951133,6.701223942457964,2.036391291796508,168.3410957178812,80.73750692824446,8.063271412605474,15.248558990945256,0.9264861981426006,0.2681262706148073,0.1816644916637854,,,,,,,0.0,,Normal,350.1041666666667,Low,Normal,Low,2020-01-15,20,High
COMP_001,Screw Compressor,2022-01-11 16:30:00,256.5,1899.5718478980696,,18.601232716941027,2.4266063050804,120.41338912679043,82.43904416104849,7.444336188909128,16.731112293547138,0.9334985411334528,0.3628343879166669,0.127240453256169,,,,,,,0.0,,Normal,350.09375,Low,Normal,Low,2020-01-15,20,High
COMP_001,Screw Compressor,2022-01-11 16:45:00,256.75,1684.1893268298672,237.19567118506777,16.91429179615584,2.2665440110775834,146.302876611132,79.4861589019911,8.081890119707523,11.409554478091426,0.7827782085315692,0.1029388673309464,0.1360327321617544,,,,,,,0.0,,Normal,350.0833333333333,Low,Normal,Low,2020-01-15,20,High
COMP_001,Screw Compressor,2022-01-11 17:00:00,257.0,1737.4962094831285,70.11926775966278,17.822819812361917,3.698176540520823,240.62499060640903,80.26564218073545,7.636772462610202,14.6478194402098,0.7739324144194241,0.4176213667248781,0.1584729759908202,,,,,,,0.0,,Normal,350.0729166666667,Low,Normal,Low,2020-01-15,20,High
COMP_001,Screw Compressor,2022-01-11 17:15:00,257.25,1960.5906544724276,90.88207142110043,8.213302581684005,2.9176792409746968,177.94195569991658,80.0338625860188,8.319217792431521,14.27298177120154,1.6982044505123433,0.2862353621404203,0.167046255176397,,,,,,,0.0,,Normal,350.0625,Low,Normal,Low,2020-01-15,20,High
COMP_001,Screw Compressor,2022-01-11 17:30:00,257.5,1715.3052839416966,139.26676933216214,11.097127727309342,3.7125281126493466,200.87329661996088,82.06262090330415,8.38528813432755,16.761011639388695,0.4152313201703005,0.2350454070310206,0.0530853984705116,,,,,,,0.0,,Normal,350.0520833333333,Low,Normal,Low,2020-01-15,20,High
COMP_001,Screw Compressor,2022-01-11 17:45:00,257.75,1780.2733779137789,,18.918500675641795,3.142071810801758,208.74667651503032,81.42192925072189,8.567214413536922,,1.1571342274380392,0.1180909638174024,0.0583748285426621,,,,,,,0.0,,Normal,350.0416666666667,Low,Normal,Low,2020-01-15,20,High
COMP_001,Screw Compressor,2022-01-11 18:00:00,258.0,1586.0435753653671,266.2097848479736,16.207943585287005,1.5769455014153972,,80.6990937495799,8.217557110101056,19.11997642338168,1.2198105926992104,0.0293605373072718,0.1250282483577481,,,,,,,0.0,,Normal,350.03125,Low,Normal,Low,2020-01-15,20,High
COMP_001,Screw Compressor,2022-01-11 18:15:00,258.25,1739.3166215284214,87.0838098229784,17.378750788234576,3.4508248726089708,134.8375279734479,79.8780488290261,7.57238698547425,11.370259609570846,1.168979814380407,,0.0621091416345063,,,,,,,0.0,,Normal,350.0208333333333,Low,Normal,Low,2020-01-15,20,High
COMP_001,Screw Compressor,2022-01-11 18:30:00,258.5,1960.3957724289423,277.8412737012905,6.652513353024419,1.4132320835320875,173.36365136367448,83.77257637106797,8.357625403206207,19.335035231645964,1.5707379594561115,0.3577388490253022,0.1466560691157856,,,,,,,0.0,,Normal,350.0104166666667,Low,Normal,Low,2020-01-15,20,High
COMP_001,Screw Compressor,2022-01-11 18:45:00,258.75,,178.47641519636255,15.3554618209799,2.77017871041861,238.0972214779011,80.00768094148296,8.35640845072811,13.19495442584749,1.1752365655924188,0.1753696189162149,0.1600201359106538,,,,,,,0.0,,Normal,350.0,Low,Normal,Low,2020-01-15,20,High
COMP_001,Screw Compressor,2022-01-11 19:00:00,259.0,1888.864879430632,104.41797743141892,10.718968209843814,2.690002628691987,217.99331744492335,81.67715814679278,7.776997492102385,16.375999185680836,0.5145918366754267,0.2158193596488804,0.1671391941041695,,,,,,,0.0,,Normal,349.9895833333333,Low,Normal,Low,2020-01-15,20,High
COMP_001,Screw Compressor,2022-01-11 19:15:00,259.25,1770.591885926719,,9.663053900654662,1.1673102014120298,187.01032737715823,81.8649870541859,8.177109217623189,12.422831825076711,1.294507943247798,0.1637599077119968,0.1679734039693974,,,,,,,0.0,,Normal,349.9791666666667,Low,Normal,Low,2020-01-15,20,High
COMP_001,Screw Compressor,2022-01-11 19:30:00,259.5,2024.9899623934843,,14.773212743014891,1.851070009349025,204.6413615894302,81.50020691245417,7.905505250933718,15.383272559818623,0.7858565990744268,0.3537658829445748,0.1170887575052642,,,,,,,0.0,,Normal,349.96875,Low,Normal,Low,2020-01-15,20,High
COMP_001,Screw Compressor,2022-01-11 19:45:00,259.75,2073.84452449063,73.47925898472278,12.888244253009796,,139.50411471161715,80.31362331647075,8.386166844432992,14.940524605791603,,0.620984788850896,0.0391149372067129,,,,,,,0.0,,Normal,349.9583333333333,Low,Normal,Low,2020-01-15,20,High
COMP_001,Screw Compressor,2022-01-11 20:00:00,260.0,1758.4216191016335,245.8247843812848,9.844384935773991,,218.4837476490427,81.45766896314977,8.10162677070473,13.454572678973996,0.8082476491649928,0.1234512774648275,0.1425012900336879,,,,,,,0.0,,Normal,349.9479166666667,Low,Normal,Low,2020-01-15,20,High
COMP_001,Screw Compressor,2022-01-11 20:15:00,260.25,1967.665591315703,159.36701680833198,11.437932440995436,3.8450752753846498,129.74893457484825,81.99803282189885,8.400939689034253,16.842533703780088,0.4333482733672557,0.1958904172619101,0.1676669461668171,,,,,,,0.0,,Normal,349.9375,Low,Normal,Low,2020-01-15,20,High
COMP_001,Screw Compressor,2022-01-11 20:30:00,260.5,1881.791868537004,150.72397798418433,7.299198370523226,,,83.5743706859451,8.108420713134144,,1.8471953062050173,0.1119983157499805,0.1273985315804873,,,,,,,0.0,,Normal,349.9270833333333,Low,Normal,Low,2020-01-15,20,High
COMP_001,Screw Compressor,2022-01-11 20:45:00,260.75,1790.1918051008392,143.7387567714602,11.378548996522207,2.970320665346597,117.92323572686918,82.9101627753836,8.394283111859586,,0.7076452636356673,0.2839028468487227,0.1661095391931428,,,,,,,0.0,,Normal,349.9166666666667,Low,Normal,Low,2020-01-15,20,High
COMP_001,Screw Compressor,2022-01-11 21:00:00,261.0,1558.4154329975922,149.70445089453622,18.296255572860996,3.1334214608983584,225.2385353847052,80.78781508878657,8.403246926647844,13.282306535296732,0.4388050353420691,0.4327862604557015,0.2045321076932215,,,,,,,0.0,,Normal,349.90625,Low,Normal,Low,2020-01-15,20,High
COMP_001,Screw Compressor,2022-01-11 21:15:00,261.25,1700.2888474894814,296.37086398445257,12.578457011649068,2.717189941990829,99.36388684234886,81.075640344818,8.023739792431963,9.2449233825283,1.312903253073083,0.0418657853567447,0.1164575523066448,,,,,,,0.0,,Normal,349.8958333333333,Low,Normal,Low,2020-01-15,20,High
COMP_001,Screw Compressor,2022-01-11 21:30:00,261.5,1887.4416512557875,142.5493166773569,13.905635196622155,2.646585151857155,209.6311226750139,82.08912676034288,7.836052776394462,11.928367294592904,1.0758030421185356,0.3287906022614856,0.0947426665996318,,,,,,,0.0,,Normal,349.8854166666667,Low,Normal,Low,2020-01-15,20,High
COMP_001,Screw Compressor,2022-01-11 21:45:00,261.75,1547.566564554878,120.96039462919008,13.39235657661406,2.414604153045679,124.20688835296096,82.83276326488678,7.814816513642389,,0.8334842504534474,0.2313692142651554,0.0757720852447182,,,,,,,0.0,,Normal,349.875,Low,Normal,Low,2020-01-15,20,High
COMP_001,Screw Compressor,2022-01-11 22:00:00,262.0,1848.5806518387533,282.0546611160952,10.35666439937529,1.3327802233332275,159.6254989587328,81.50875733124089,8.485477164641653,,0.9679514838976016,0.3016492361511293,0.085551015867941,,,,,,,0.0,,Normal,349.8645833333333,Low,Normal,Low,2020-01-15,20,High
COMP_001,Screw Compressor,2022-01-11 22:15:00,262.25,1787.8391908892297,215.0336341535884,15.70097815146521,1.894432922813981,120.54029583119014,81.14249606775714,,11.794978233412516,1.0088425486434145,0.2088830662628344,0.1128835889875491,,,,,,,0.0,,Normal,349.8541666666667,Low,Normal,Low,2020-01-15,20,High
COMP_001,Screw Compressor,2022-01-11 22:30:00,262.5,1515.8270552053718,,17.311644217025673,1.7752557352037135,149.2154283023487,79.75256885764843,8.220530057097104,18.433162063286584,0.7688667643347188,0.108351165078506,0.035628824785091,,,,,,,0.0,,Normal,349.84375,Low,Normal,Low,2020-01-15,20,High
COMP_001,Screw Compressor,2022-01-11 22:45:00,262.75,1855.438639520432,102.04558678854356,7.252834666379427,3.780146043131974,181.2227029336447,83.16378896489223,8.029295515963321,14.662258939076462,0.4093885935890909,0.2871330320967926,0.1585135497390571,,,,,,,0.0,,Normal,349.8333333333333,Low,Normal,Low,2020-01-15,20,High
COMP_001,Screw Compressor,2022-01-11 23:00:00,263.0,1894.1828221979215,249.7584522802832,17.976171989382493,3.1792551881612,223.137755082676,79.52205360964776,8.034589239892645,,0.4270148363665151,0.2706306692294508,0.2066002805353731,,,,,,,0.0,,Normal,349.8229166666667,Low,Normal,Low,2020-01-15,20,High
COMP_001,Screw Compressor,2022-01-11 23:15:00,263.25,1936.703131123929,72.20664653023252,8.072122670074862,3.910079920010916,156.22444793062226,86.20139695868683,7.945109019226816,12.767740059968077,0.555997972143021,0.2088201473079227,0.111103478646683,,,,,,,0.0,,Normal,349.8125,Low,Normal,Low,2020-01-15,20,High
COMP_001,Screw Compressor,2022-01-11 23:30:00,263.5,1588.5035561396749,198.15516672801627,6.238216618954725,1.5386845074887467,221.3917260752295,80.11697772290954,,,0.6834208460172568,0.3811081900666656,,,,,,,,0.0,,Normal,349.8020833333333,Low,Normal,Low,2020-01-15,20,High
COMP_001,Screw Compressor,2022-01-11 23:45:00,263.75,1605.0279147861745,65.66561700750823,16.320888111926628,2.498857746828582,241.1027204306655,82.88667447155663,8.366653972349784,11.29774355983456,,0.0040801793065776,0.0850822998523238,,,,,,,0.0,,Normal,349.7916666666667,Low,Normal,Low,2020-01-15,20,High
COMP_001,Screw Compressor,2022-01-12 00:00:00,264.0,2041.3872612676305,,12.075293598965176,3.298010623291129,,82.27082183335436,7.611236404166443,15.502525884222328,0.0577137871400979,0.4532864243335859,,,,,,,,0.0,,Normal,349.78125,Low,Normal,Low,2020-01-15,20,High
COMP_001,Screw Compressor,2022-01-12 00:15:00,264.25,1425.2666201888446,,8.404359724642799,3.514291490295326,182.4275838216038,83.4323511364162,8.307399895464286,,0.8040460802428662,,0.0337533527179544,,,,,,,0.0,,Normal,349.7708333333333,Low,Normal,Low,2020-01-15,20,High
COMP_001,Screw Compressor,2022-01-12 00:30:00,264.5,1937.3581811911608,58.54866020454381,6.608656717301049,1.072762106123216,,82.23857497554168,8.146649314728526,12.495546502051594,0.8265225418393625,0.2419758065678662,0.1437289521354023,,,,,,,0.0,,Normal,349.7604166666667,Low,Normal,Low,2020-01-15,20,High
COMP_001,Screw Compressor,2022-01-12 00:45:00,264.75,1736.3370704525903,274.9410873613889,8.794073237249666,,158.2434395701313,82.50128075743316,7.871380340403448,16.101169100726278,1.17236851100094,0.1230442511149201,0.1723998047162939,,,,,,,0.0,,Normal,349.75,Low,Normal,Low,2020-01-15,20,High
COMP_001,Screw Compressor,2022-01-12 01:00:00,265.0,1750.978069995121,149.11629187090637,14.286237549108588,2.685111669449578,225.05153185440508,81.8232572139379,7.931241433871564,10.355429338436585,0.7490518251618944,0.2519187511812155,0.1266734307430659,,,,,,,0.0,,Normal,349.7395833333333,Low,Normal,Low,2020-01-15,20,High
COMP_001,Screw Compressor,2022-01-12 01:15:00,265.25,1879.2425663751528,67.86953011972473,13.653030881244886,1.1289645715803869,148.38668168758923,81.53825680011019,,20.774173553669588,0.7790882516717943,0.3844230111515161,0.1476401347537048,,,,,,,0.0,,Normal,349.7291666666667,Low,Normal,Low,2020-01-15,20,High
COMP_001,Screw Compressor,2022-01-12 01:30:00,265.5,,176.4124182874488,9.69539810755854,3.0689249439768247,167.9814324248815,82.77094837672266,8.23395849689741,,0.6580994463007068,0.1559951987982922,0.0379669544314384,,,,,,,0.0,,Normal,349.71875,Low,Normal,Low,2020-01-15,20,High
COMP_001,Screw Compressor,2022-01-12 01:45:00,265.75,1545.9060969858108,62.03643169345975,19.098089236958604,1.2617056191067468,206.1595002179345,84.19463999754412,8.22023836092784,15.925164710545172,0.8084268782699228,0.3823244033614005,0.1150160494653686,,,,,,,0.0,,Normal,349.7083333333333,Low,Normal,Low,2020-01-15,20,High
COMP_001,Screw Compressor,2022-01-12 02:00:00,266.0,1802.3339433326855,94.30097114115944,7.570358181642294,1.5471895669248266,168.214343026909,80.74881454920654,8.01991182680265,16.788443872539816,0.5962508646945518,0.1878791722688698,,,,,,,,0.0,,Normal,349.6979166666667,Low,Normal,Low,2020-01-15,20,High
COMP_001,Screw Compressor,2022-01-12 02:15:00,266.25,1999.1102001434303,116.7654393077882,14.889972753437757,2.68013629293152,139.75941585266972,79.79195960446329,8.034561978177477,11.1979620420745,1.123519432363904,0.0630597576494755,0.1525153659928362,,,,,,,0.0,,Normal,349.6875,Low,Normal,Low,2020-01-15,20,High
COMP_001,Screw Compressor,2022-01-12 02:30:00,266.5,1720.3925900094746,269.5507805683335,17.496198674185386,2.170512572946507,232.34772819134847,83.02611733091082,8.125696471582426,17.936656970997017,1.16897632754633,0.1049813117083909,0.2284851156612237,,,,,,,0.0,,Normal,349.6770833333333,Low,Normal,Low,2020-01-15,20,High
COMP_001,Screw Compressor,2022-01-12 02:45:00,266.75,1793.969321715166,217.9232182775189,14.881860706623144,2.430679919590157,132.34995602985927,83.19461681305256,7.931320843746737,14.157413154703232,0.5583783433452904,0.2607942163769646,0.1572621823304121,,,,,,,0.0,,Normal,349.6666666666667,Low,Normal,Low,2020-01-15,20,High
COMP_001,Screw Compressor,2022-01-12 03:00:00,267.0,1899.152528687895,142.761462362705,10.003696415790287,3.623776236135253,137.5419109109148,80.96863054824085,8.19356196641095,15.945534047662312,1.3172671136964094,0.5097158660155082,0.134768725418779,,,,,,,0.0,,Normal,349.65625,Low,Normal,Low,2020-01-15,20,High
COMP_001,Screw Compressor,2022-01-12 03:15:00,267.25,1789.7286996318278,142.39237209945685,17.75803777286472,1.7838344435526787,136.69567317536627,82.67730010642163,8.20941832074927,17.578103861283413,,0.058336182122467,0.0810344219707094,,,,,,,0.0,,Normal,349.6458333333333,Low,Normal,Low,2020-01-15,20,High
COMP_001,Screw Compressor,2022-01-12 03:30:00,267.5,1940.463811893292,252.05675661017727,18.023299257717856,3.744634129213252,174.8711367815125,81.62710341526947,8.279730564101628,16.262870260788773,1.0766431241668115,0.3635323737726579,0.1294412420059856,,,,,,,0.0,,Normal,349.6354166666667,Low,Normal,Low,2020-01-15,20,High
COMP_001,Screw Compressor,2022-01-12 03:45:00,267.75,1680.658796351769,238.2235355547361,15.433750789941252,2.0708032337126534,119.44820398667989,81.11649149450143,8.469979501102934,12.797649909630632,0.5481537343086911,0.0650267964051519,0.1709073829255238,,,,,,,0.0,,Normal,349.625,Low,Normal,Low,2020-01-15,20,High
COMP_001,Screw Compressor,2022-01-12 04:00:00,268.0,1700.2029787466977,99.90345078882795,6.977850425192742,2.8526742578521453,178.91000365122497,83.31979150074729,8.023036481557739,14.693611493827806,0.7304272889189598,0.2956892879408213,0.1521503942353708,,,,,,,0.0,,Normal,349.6145833333333,Low,Normal,Low,2020-01-15,20,High
COMP_001,Screw Compressor,2022-01-12 04:15:00,268.25,1900.5518833632327,148.21200590186032,12.425466292046291,2.142612343381804,143.10971283328897,79.75601623983012,7.883575435681114,10.438310681099486,0.8666096260318835,0.1273317825732434,0.0773440987384666,,,,,,,0.0,,Normal,349.6041666666667,Low,Normal,Low,2020-01-15,20,High
COMP_001,Screw Compressor,2022-01-12 04:30:00,268.5,1570.6992868745183,274.2748532855307,7.788952859459658,,128.2484452488483,85.45447918975886,8.494006302623136,10.675711254133226,,0.2755173726919184,0.17348954722798,,,,,,,0.0,,Normal,349.59375,Low,Normal,Low,2020-01-15,20,High
COMP_001,Screw Compressor,2022-01-12 04:45:00,268.75,2007.42282015344,296.67251420629725,11.1506996440018,1.393115847882996,211.1944586829642,78.99733086486285,8.6138972798511,12.13317333446086,1.183994983389558,0.1447665537633884,0.0898136032760708,,,,,,,0.0,,Normal,349.5833333333333,Low,Normal,Low,2020-01-15,20,High
COMP_001,Screw Compressor,2022-01-12 05:00:00,269.0,2014.9678202029663,114.3436882434394,18.669489502792203,2.406232949611041,248.6859873544549,82.50175844013411,7.855289391577577,10.313113049612276,1.0743683196293754,0.2439084632829246,0.0259898275549144,,,,,,,0.0,,Normal,349.5729166666667,Low,Normal,Low,2020-01-15,20,High
COMP_001,Screw Compressor,2022-01-12 05:15:00,269.25,1767.688110409,253.50829868173452,10.35065397221222,2.653202548918798,174.26347810449153,84.75280398377834,8.071176033674618,11.48091073492662,0.7313740080455824,0.1087863649738396,0.1157904581113275,,,,,,,0.0,,Normal,349.5625,Low,Normal,Low,2020-01-15,20,High
COMP_001,Screw Compressor,2022-01-12 05:30:00,269.5,1781.5595018812687,171.00670824985588,,1.8469367038065352,,80.8822322347675,8.148963048882175,15.549673783284929,1.0109589268871917,0.2161337373533634,0.0671695778529418,,,,,,,0.0,,Normal,349.5520833333333,Low,Normal,Low,2020-01-15,20,High
COMP_001,Screw Compressor,2022-01-12 05:45:00,269.75,1513.3112006492906,84.498967113164,10.07052093485246,2.9633538532712915,145.79912830980825,80.988677592563,8.284732371398503,11.957086825028892,0.3630700640661951,0.1722144035555027,0.1273473800323065,,,,,,,0.0,,Normal,349.5416666666667,Low,Normal,Low,2020-01-15,20,High
COMP_001,Screw Compressor,2022-01-12 06:00:00,270.0,1714.2795675434804,105.35112577976211,16.30548829224859,2.244875600031893,135.04203904663123,,,14.183130876221488,0.9315492561342592,0.2116289320544185,0.108356655909032,,,,,,,0.0,,Normal,349.53125,Low,Normal,Low,2020-01-15,20,High
COMP_001,Screw Compressor,2022-01-12 06:15:00,270.25,1737.7472695032088,238.1033610008473,7.409141046403759,2.224696836491381,119.63413146663208,84.02365539271187,,9.772728393157813,0.8130133177962845,0.2553950089520802,0.066154576463568,,,,,,,0.0,,Normal,349.5208333333333,Low,Normal,Low,2020-01-15,20,High
COMP_001,Screw Compressor,2022-01-12 06:30:00,270.5,1792.7147960725322,,14.554911334472632,3.5477325780133144,,81.93459100304648,7.707773154019951,14.28643297197763,1.3842043028530937,0.4403840764466553,0.0726096491623755,,,,,,,0.0,,Normal,349.5104166666667,Low,Normal,Low,2020-01-15,20,High
COMP_001,Screw Compressor,2022-01-12 06:45:00,270.75,1805.2713136895995,161.7509817305309,10.54742851342846,2.763588862370776,106.17454654312478,83.97989422849136,7.861956417125687,11.664669805904706,1.1107580325556623,0.2608039288811291,,,,,,,,0.0,,Normal,349.5,Low,Normal,Low,2020-01-15,20,High
COMP_001,Screw Compressor,2022-01-12 07:00:00,271.0,1813.013634781306,107.9045800123389,10.271584597429497,1.8666083536515847,113.35843533811791,81.47801546171657,,17.046106246614954,0.6986083287253111,,,,,,,,,0.0,,Normal,349.4895833333333,Low,Normal,Low,2020-01-15,20,High
COMP_001,Screw Compressor,2022-01-12 07:15:00,271.25,1673.603602585009,84.73241181503263,11.110787371165838,3.6185977017928255,193.9481347135921,80.48665987657243,8.551153172948005,12.31888784479878,0.5318823797429146,0.1663612325766118,0.1351685124532218,,,,,,,0.0,,Normal,349.4791666666667,Low,Normal,Low,2020-01-15,20,High
COMP_001,Screw Compressor,2022-01-12 07:30:00,271.5,1578.5708822643771,167.2560581712548,10.266398689454322,1.163637234869802,126.20174319742452,83.0511361741328,8.527094517817023,10.578977431551154,1.0344839645143236,0.3072227832102996,0.0623261427774582,,,,,,,0.0,,Normal,349.46875,Low,Normal,Low,2020-01-15,20,High
COMP_001,Screw Compressor,2022-01-12 07:45:00,271.75,1638.1332094286024,69.55708777708531,6.234848002870406,1.2163870562415036,114.3189018919472,82.92552791560493,59.08034744985141,12.433259058650115,0.9457246824357902,0.2348814515501213,0.0771204881522282,,,,,,,0.0,,Normal,349.4583333333333,Low,Normal,Low,2020-01-15,20,High
COMP_001,Screw Compressor,2022-01-12 08:00:00,272.0,1870.5206630178516,248.37946625895276,7.828897127905002,3.071264561387282,230.53022266270645,78.67553421669601,8.125734224684255,14.760549058932009,0.9683112677473098,0.4362006165631059,0.0868897862963933,,,,,,,0.0,,Normal,349.4479166666667,Low,Normal,Low,2020-01-15,20,High
COMP_001,Screw Compressor,2022-01-12 08:15:00,272.25,1676.4672076548602,86.951469779131,7.087830073167318,,119.4904421444823,81.20662178911874,8.227840217527973,12.683746112190818,0.4142278064718618,0.2019038592054813,0.0772296583942827,,,,,,,0.0,,Normal,349.4375,Low,Normal,Low,2020-01-15,20,High
COMP_001,Screw Compressor,2022-01-12 08:30:00,272.5,1900.576985580496,207.48986900387237,12.018991795744077,3.5505592384454827,176.08815946251764,82.4908074515564,8.407803882831812,10.158418131624456,0.3152019661661634,0.1945018324397195,0.0029005808762671,,,,,,,0.0,,Normal,349.4270833333333,Low,Normal,Low,2020-01-15,20,High
COMP_001,Screw Compressor,2022-01-12 08:45:00,272.75,1678.4391776227435,130.2845176223439,,1.0647510987143327,141.99668489829023,83.41414974607622,8.172954455564058,9.952602224938476,1.2862403749493552,0.1593528951999686,0.1319338677931341,,,,,,,0.0,,Normal,349.4166666666667,Low,Normal,Low,2020-01-15,20,High
COMP_001,Screw Compressor,2022-01-12 09:00:00,273.0,1733.2427542142514,228.841431110734,17.631832096860943,3.550435396150604,227.03356541447977,80.82206988822502,8.29828043423297,14.054980562625255,0.5094512864194165,0.1197065712260262,0.0543644874703916,,,,,,,0.0,,Normal,349.40625,Low,Normal,Low,2020-01-15,20,High
COMP_001,Screw Compressor,2022-01-12 09:15:00,273.25,1717.277595713306,279.0382047126096,11.211646652725678,1.8408411842375731,,80.45879303919617,8.292494367801106,13.519398178395909,0.9053440864969866,0.5041255359316679,0.1187344329598267,,,,,,,0.0,,Normal,349.3958333333333,Low,Normal,Low,2020-01-15,20,High
COMP_001,Screw Compressor,2022-01-12 09:30:00,273.5,1640.5652654819507,212.9642509274345,19.229129499778548,1.7216358549670818,217.36300704531,79.9456921762446,7.919149417806778,15.429743724255152,0.5091669846827817,0.1366117115032419,0.0776977646395986,,,,,,,0.0,,Normal,349.3854166666667,Low,Normal,Low,2020-01-15,20,High
COMP_001,Screw Compressor,2022-01-12 09:45:00,273.75,1677.671488846326,205.61679682517112,16.222316602474333,2.064155312190978,132.48406446985146,82.90848838072617,7.621909596005484,8.443540075128398,1.545156249803458,0.2750188999135141,0.0847477238133758,,,,,,,0.0,,Normal,349.375,Low,Normal,Low,2020-01-15,20,High
COMP_001,Screw Compressor,2022-01-12 10:00:00,274.0,1922.8414229146613,,16.696692400401663,3.922400228359011,134.5683391911246,81.52167081129157,7.98335337763085,9.222653732051214,2.0459412687937046,0.1256197602685885,0.1430748271448452,,,,,,,0.0,,Normal,349.3645833333333,Low,Normal,Low,2020-01-15,20,High
